
"Reference number","2023-00535861"
"Entity number","0449572630"
"Accounting period start date","2022-07-01"
"Accounting period end date","2023-06-30"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","DW Vakantiewoning"
"Entity address street","Lokerse Baan"
"Entity address number","86"
"Entity postal code","9111"
"Entity city","Belsele"
"Entity country","België"
"General assembly date","2023-12-19"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","30151.82"
"492/3","3196.35"
"111","12400"
"8525","0"
"13","200822.11"
"14","-97120.78"
"16","73949.11"
"17","381091.67"
"22","587929.88"
"23","14740.16"
"24","788"
"28","850"
"75/76B","1006.4"
"132","143612.22"
"133","55350.69"
"130/1","1859.2"
"40","25788.05"
"41","4363.77"
"42","47346.15"
"43","4191.7"
"44","5117.31"
"45","7607.23"
"14P","-102655.67"
"791/2","0"
"8329","217282.09"
"22/27","603458.04"
"168","73949.11"
"8199P","890540.76"
"10/49","642597.28"
"65","11699.22"
"21/28","604308.04"
"20/58","642597.28"
"10/11","12400"
"10/15","116101.33"
"75","1006.4"
"170/4","381091.67"
"8395P","850"
"450/3","7607.23"
"54/58","637.42"
"630","39481.58"
"65/66B","11699.22"
"8329P","177800.51"
"9903","-11225.02"
"9900","43956.27"
"9901","-532.2"
"9906","-97120.78"
"9904","-5541.97"
"9905","5534.89"
"42/48","68258.82"
"8279","39481.58"
"8395","850"
"440/4","5117.31"
"8169","14170.32"
"47/48","3996.43"
"780","5703.72"
"789","11076.86"
"172/3","189591.67"
"8179","83970.95"
"640/8","5006.89"
"490/1","7500"
"29/58","38289.24"
"17/49","452546.84"
"8199","820740.13"
"430/8","4191.7"
"1311","1859.2"
"174/0","191500"
"67/77","20.67"
