
"Reference number","2023-00141023"
"Entity number","0673664208"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","'t Oezent"
"Entity address street","Gaverstraat"
"Entity address number","10"
"Entity postal code","9700"
"Entity city","Oudenaarde"
"Entity country","België"
"General assembly date","2023-05-15"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","420.39"
"111","6200"
"14","-226523.93"
"17","194551.94"
"23","168707.19"
"24","4714.28"
"75/76B","0.41"
"41","420.39"
"42","27284.74"
"44","6858.16"
"46","580"
"14P","-203795.02"
"8329","221117.94"
"22/27","173421.47"
"8199P","394539.41"
"10/49","174716.55"
"65","3970.72"
"21/28","173421.47"
"20/58","174716.55"
"10/11","6200"
"10/15","-220323.93"
"75","0.41"
"170/4","194551.94"
"54/58","614.88"
"630","39237.86"
"65/66B","3970.72"
"8329P","181880.08"
"9903","-22728.91"
"9900","21101.41"
"9901","-18758.6"
"9906","-226523.93"
"9904","-22728.91"
"9905","-22728.91"
"42/48","200488.54"
"76A","84"
"8279","39237.86"
"440/4","6858.16"
"47/48","165765.64"
"172/3","194551.94"
"640/8","622.15"
"490/1","259.81"
"29/58","1295.08"
"17/49","395040.48"
"8199","394539.41"
