
"Reference number","2022-20270794"
"Entity number","0419459375"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","CAMPING BARELDONK"
"Entity address street","LEROYLAAN"
"Entity address number","13"
"Entity postal code","2520"
"Entity city","Oelegem"
"Entity country","België"
"General assembly date","2022-04-01"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","5581.7"
"110","6205.32"
"111","12386.69"
"13","154992.25"
"3","2449.89"
"22","13065.79"
"23","60476.34"
"24","1400"
"28","125"
"75/76B","0.01"
"133","153133.05"
"6921","16446.05"
"130/1","1859.2"
"41","5581.7"
"44","6355.66"
"45","1644.6"
"8329","366275.27"
"22/27","74942.13"
"8199P","439725.4"
"10/49","204873.46"
"65","79.5"
"21/28","75067.13"
"20/58","204873.46"
"10/11","18592.01"
"10/15","173584.26"
"75","0.01"
"8395P","125"
"450/3","1644.6"
"54/58","121774.74"
"630","10893.97"
"65/66B","79.5"
"691/2","16446.05"
"8329P","355381.3"
"9903","12738.62"
"9900","30970.57"
"9901","12818.11"
"9906","16446.05"
"9904","16446.05"
"9905","16446.05"
"42/48","31289.2"
"8279","10893.97"
"8395","125"
"440/4","6355.66"
"8169","1492"
"47/48","23288.94"
"640/8","7258.49"
"30/36","2449.89"
"29/58","129806.33"
"17/49","31289.2"
"8199","441217.4"
"1311","1859.2"
"67/77","-3707.43"
