
"Reference number","2026-00180954"
"Entity number","0664662410"
"Accounting period start date","2024-04-01"
"Accounting period end date","2025-03-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","Meininger Hotel Brussels Midi Station"
"Entity address street","Rue Bara"
"Entity address number","101"
"Entity postal code","1070"
"Entity city","Anderlecht"
"Entity country","Belgique"
"General assembly date","2026-06-12"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","2983023.96"
"12031","1"
"12033","1"
"492/3","1183689.53"
"1341","21"
"454/9","193181.29"
"1213","15.5"
"1212","1"
"1211","15"
"10","378873.58"
"14","-221278.90"
"16","56453.07"
"3","12097.90"
"1103","18.6"
"1102","1"
"1101","18"
"1343","21"
"21","1"
"22","123181.90"
"23","23416.56"
"24","762103.02"
"12011","13"
"28","2644.98"
"75/76B","78467.98"
"9087","30.8"
"1113","12.5"
"1112","1"
"1111","12"
"12013","13.6"
"12012","1"
"12021","1"
"1011","47800"
"1003","30.8"
"1002","2.8"
"1001","29.4"
"12023","1"
"8129P","22202"
"40","52191.77"
"41","2930832.19"
"42","25631.51"
"44","2310644.24"
"45","308106.68"
"46","557584.92"
"1022","129146.85"
"1021","2036022.20"
"14P","-351043.66"
"1013","50832"
"1012","3032"
"12112","1"
"8329","1149412.67"
"12111","9"
"12113","9.5"
"12121","5"
"161","56453.07"
"22/27","908701.48"
"1023","2165169.05"
"12123","5"
"8199P","1987019.80"
"10/49","4612259.63"
"62","2165169.05"
"65","201914.41"
"66","56453.07"
"21/28","911347.46"
"20/58","4612259.63"
"10/11","378873.58"
"10/15","157594.68"
"75","78467.98"
"1003P","31.8"
"631/4","3002"
"1053","31.1"
"1052","2"
"1051","30"
"8395P","29639.61"
"12101","1"
"12103","1"
"8375","31277.50"
"450/3","114925.39"
"54/58","691849.39"
"630","180136.62"
"65/66B","201914.41"
"160/5","56453.07"
"8129","22202"
"8059P","22203"
"8386","4282.87"
"8329P","969276.05"
"1013P","51384"
"9903","116834.76"
"9900","2835569.56"
"9901","240281.19"
"9906","-221278.90"
"9904","129764.76"
"9905","129764.76"
"42/48","3214522.35"
"8279","180136.62"
"2053","22.6"
"2052","2"
"8395","2644.98"
"2051","22"
"440/4","2310644.24"
"8169","71094.35"
"47/48","12555"
"1023P","1417633.08"
"66A","56453.07"
"8059","22203"
"640/8","190527.63"
"490/1","13940.92"
"3053","22.9"
"3052","2"
"3051","22"
"30/36","12097.90"
"29/58","3700912.17"
"17/49","4398211.88"
"8199","2058114.15"
"100","378873.58"
"1203","15.6"
"1202","1"
"1323","10.1"
"1201","15"
"1322","2"
"1321","9"
"67/77","-12930"
