
"Reference number","2022-20369911"
"Entity number","0437509788"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","CAMPING DE KLOKKEBERG"
"Entity address street","GROTE STRAAT"
"Entity address number","120"
"Entity postal code","3118"
"Entity city","Werchter"
"Entity country","België"
"General assembly date","2022-06-15"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","2398.65"
"492/3","43864.62"
"454/9","2549.42"
"111","18600"
"1213","1.1"
"1212","2"
"13","799865.25"
"16","38427.92"
"3","30000"
"1103","1.1"
"1102","2"
"22","192667.7"
"23","128011.47"
"24","7933.45"
"28","1100"
"75/76B","161"
"132","136673.76"
"133","661331.49"
"6921","95550.73"
"8309","9000"
"1003","1.1"
"1002","2"
"130/1","1860"
"40","2398.65"
"42","25000"
"44","34964.59"
"45","63733.9"
"1022","25591.05"
"1013","1144"
"1012","1144"
"8329","778489.87"
"22/27","328612.62"
"168","38427.92"
"1023","25591.05"
"8199P","1083740.69"
"62","25591.05"
"10/49","1078392.63"
"65","49.59"
"21/28","329712.62"
"20/58","1078392.63"
"10/11","18600"
"10/15","818465.25"
"75","161"
"1003P","1.1"
"1053","1.1"
"1052","2"
"8395P","1100"
"12103","1.1"
"12102","2"
"450/3","61184.48"
"54/58","686281.36"
"630","28648.08"
"65/66B","49.59"
"691/2","95550.73"
"8329P","758841.79"
"1013P","777"
"9903","118344.4"
"9900","177946.85"
"9901","118232.99"
"9906","95550.73"
"9904","77429.55"
"9905","95550.73"
"42/48","177634.84"
"76A","7024.79"
"8279","28648.08"
"2053","2"
"2051","2"
"8395","1100"
"440/4","34964.59"
"8169","32361.8"
"47/48","53936.35"
"780","6040.4"
"789","18121.18"
"1023P","16141.75"
"8179","9000"
"640/8","5474.73"
"490/1","30000"
"3053","2"
"3051","2"
"30/36","30000"
"29/58","748680.01"
"17/49","221499.46"
"8199","1107102.49"
"1311","1860"
"1323","1.1"
"1322","2"
"67/77","46955.25"
