
"Reference number","2023-00482034"
"Entity number","0478021443"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Veld & Duin"
"Entity address street","Koningin Astridlaan"
"Entity address number","87"
"Entity postal code","8450"
"Entity city","Bredene"
"Entity country","België"
"General assembly date","2023-10-06"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","44333.33"
"492/3","60033.52"
"9062","187750.86"
"10","165000"
"13","1654933.19"
"15","7102.41"
"17","234961.45"
"22","1513955.87"
"23","386680.79"
"24","3054.08"
"28","150"
"75/76B","9424.13"
"9087","0.5"
"130","19000"
"133","1635933.19"
"6921","355194.61"
"1011","428"
"694/7","205352.94"
"1003","0.5"
"1002","0.3"
"1001","0.2"
"130/1","19000"
"8129P","8500"
"40","31444.41"
"41","12888.92"
"42","36740.57"
"44","103210.12"
"45","124221.48"
"1022","7925.64"
"1021","11121.88"
"791/2","205352.94"
"1013","733"
"1012","305"
"8329","3069577.32"
"22/27","1903690.74"
"1023","19047.52"
"8199P","4813083.7"
"62","19047.52"
"10/49","2618827.41"
"65","8845"
"21/28","1903840.74"
"20/58","2618827.41"
"10/11","165000"
"10/15","1827035.6"
"75","9424.13"
"170/4","151010.25"
"1003P","0.9"
"178/9","83951.2"
"8395P","150"
"8912","151010.25"
"8913","83951.2"
"450/3","124221.48"
"54/58","341735.8"
"630","89039.27"
"65/66B","8845"
"8129","8500"
"8922","187750.86"
"8059P","8500"
"691/2","355194.61"
"8329P","2980538.05"
"1013P","1085"
"9903","504279.74"
"9900","726416.26"
"9901","503700.61"
"9906","355194.61"
"9904","355194.61"
"9905","355194.61"
"42/48","496796.84"
"91711","100000"
"8279","89039.27"
"2053","7.9"
"2052","1"
"2051","7"
"8395","150"
"892","187750.86"
"440/4","103210.12"
"8169","160184.36"
"47/48","232624.67"
"1023P","28909.43"
"172/3","75822.75"
"91611","1513955.87"
"8059","8500"
"640/8","114628.86"
"50/53","322237.96"
"490/1","6679.58"
"3053","8.7"
"3052","2"
"3051","7"
"29/58","714986.67"
"17/49","791791.81"
"8199","4973268.06"
"91631","120000"
"694","205352.94"
"174/0","75187.5"
"91621","100000"
"100","165000"
"67/77","149085.13"
