
"Reference number","2023-00344371"
"Entity number","0502291833"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","DFIS"
"Entity address street","Chemin du Champs Mahay"
"Entity address number","16"
"Entity postal code","6940"
"Entity city","Durbuy"
"Entity country","Belgique"
"General assembly date","2023-06-27"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société privée à responsabilité limitée"
"40/41","2453.73"
"11","12400"
"14","803.04"
"3","198.07"
"22","30000.02"
"8129P","955.77"
"40","2374.63"
"41","79.1"
"44","1593.18"
"45","1058.71"
"14P","-8636.06"
"8329","72769.44"
"22/27","30000.02"
"8199P","102769.46"
"10/49","33136.67"
"65","5"
"21/28","30000.02"
"20/58","33136.67"
"10/11","12400"
"10/15","13203.04"
"450/3","1058.71"
"54/58","484.85"
"630","3333.33"
"65/66B","5"
"8129","955.77"
"8059P","955.77"
"8329P","69436.11"
"9903","9588.55"
"9900","13493.76"
"9901","9593.55"
"9906","803.04"
"9904","9439.1"
"9905","9439.1"
"42/48","19933.63"
"8279","3333.33"
"440/4","1593.18"
"47/48","17281.74"
"8059","955.77"
"640/8","566.88"
"1109/19","12400"
"30/36","198.07"
"29/58","3136.65"
"17/49","19933.63"
"8199","102769.46"
"67/77","149.45"
