
"Reference number","2025-00566625"
"Entity number","0440041587"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","CINQ - INVEST"
"Entity address street","Rue Du Béguinage"
"Entity address number","38"
"Entity postal code","1000"
"Entity city","Bruxelles"
"Entity country","Belgique"
"General assembly date","2025-07-09"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","477005.63"
"492/3","282983.13"
"8525","0"
"10","333380"
"13","33338"
"14","-835057.53"
"17","2265735.69"
"22","480739.96"
"27","254612"
"28","729661"
"75/76B","505.58"
"9087","0"
"130","33338"
"130/1","33338"
"40","43500"
"41","433505.63"
"42","71201.88"
"44","39720.61"
"45","44750.37"
"14P","-17719.89"
"8329","1382031.98"
"22/27","735351.96"
"8199P","1862771.94"
"10/49","2236052.15"
"65","32227.91"
"66","404589.45"
"21/28","1465012.96"
"20/58","2236052.15"
"10/11","333380"
"10/15","-468339.53"
"75","505.58"
"8365","729661"
"170/4","2265735.69"
"8912","2265735.69"
"8259","0"
"450/3","44750.37"
"54/58","222319.25"
"630","63336.66"
"65/66B","32227.91"
"8329P","1318695.32"
"9903","-817337.64"
"9900","-300254.46"
"9901","-785615.31"
"9906","-835057.53"
"9904","-817337.64"
"9905","-817337.64"
"42/48","155672.86"
"8279","63336.66"
"8395","729661"
"892","0"
"440/4","39720.61"
"8169","254612"
"172/3","192411.53"
"66A","404589.45"
"640/8","17434.74"
"490/1","71714.31"
"29/58","771039.19"
"17/49","2704391.68"
"8199","2117383.94"
"8259P","0"
"174/0","2073324.16"
"100","333380"
"902","0"
