
"Reference number","2024-00240240"
"Entity number","0460044967"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Foley"
"Entity address street","Onderbergen"
"Entity address number","69"
"Entity postal code","9000"
"Entity city","Gent"
"Entity country","België"
"General assembly date","2024-06-19"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","102656.24"
"492/3","188.07"
"1341","1"
"454/9","46738.28"
"58032","21.44"
"111","18592.01"
"1213","9"
"1212","15"
"1211","2"
"13","1859.2"
"14","-6675.84"
"17","677828.67"
"3","3677"
"1103","9.1"
"1102","13"
"1343","1"
"1101","3"
"21","2012.94"
"23","1142.91"
"24","57717.47"
"25","53058.93"
"26","914376.25"
"75/76B","4.04"
"9087","9.8"
"1113","1.4"
"1112","3"
"1011","6490"
"1003","9.8"
"1002","12.1"
"1001","3.9"
"130/1","1859.2"
"8129P","252.39"
"40","102656.24"
"42","123757.56"
"44","217379.31"
"45","77269.09"
"14P","-4687.77"
"1013","13924"
"1012","7434"
"8329","2209961.79"
"22/27","1026295.56"
"12002","1"
"12001","1"
"12003","1.5"
"8199P","3126464.35"
"62","324953.62"
"10/49","1167198.07"
"65","42209.4"
"21/28","1028308.5"
"20/58","1167198.07"
"10/11","18592.01"
"10/15","13775.37"
"75","4.04"
"76","11008.75"
"170/4","677828.67"
"1003P","8.1"
"1053","10.5"
"1052","16"
"1051","3"
"12101","2"
"8912","673007.03"
"8913","4821.64"
"12103","9"
"12102","15"
"450/3","30530.81"
"54/58","16133.25"
"630","165093.98"
"65/66B","42209.4"
"8129","504.1"
"8059P","2517.04"
"8329P","2045119.52"
"1013P","12064"
"9903","-1874.63"
"9900","566064.29"
"9901","40330.73"
"9906","-6675.84"
"9904","-1988.07"
"9905","-1988.07"
"42/48","475405.96"
"76A","11008.75"
"8279","164842.27"
"2053","81.4"
"2052","25"
"2051","71"
"440/4","217379.31"
"8169","109793"
"47/48","57000"
"172/3","43240.19"
"8059","2517.04"
"640/8","35685.96"
"490/1","16423.08"
"3053","81"
"3052","22"
"3051","72"
"30/36","3677"
"29/58","138889.57"
"8079","251.71"
"17/49","1153422.7"
"8199","3236257.35"
"58132","79.48"
"1311","1859.2"
"174/0","634588.48"
"1203","1.5"
"1323","9.5"
"1202","1"
"1322","16"
"1201","1"
"1321","2"
"67/77","113.44"
