
"Reference number","2022-20113420"
"Entity number","0477531889"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","THE LIBERTY COMPANY"
"Entity address street","Landsroemlaan"
"Entity address number","6"
"Entity postal code","1081"
"Entity city","Koekelberg"
"Entity country","België"
"General assembly date","2022-06-07"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","36.92"
"492/3","2097.27"
"454/9","54.3"
"111","12200"
"13","56961.77"
"17","201812.6"
"22","244749.88"
"23","1941.7"
"24","2945.01"
"26","1369.99"
"75/76B","22258.63"
"132","1851.65"
"133","53240.12"
"6921","266.45"
"130/1","1870"
"41","36.92"
"42","26271.1"
"44","0"
"45","2029.63"
"791/2","0"
"8329","307056.89"
"22/27","251006.58"
"8199P","558063.47"
"62","230.96"
"10/49","314633.44"
"65","4649.44"
"21/28","251006.58"
"20/58","314633.44"
"10/11","12200"
"10/15","69161.77"
"75","22258.63"
"170/4","201812.6"
"631/4","0"
"450/3","1975.33"
"54/58","61813.75"
"630","28217.43"
"65/66B","4649.44"
"753","22250"
"691/2","266.45"
"8329P","278839.46"
"9903","511.59"
"9900","14411.14"
"9901","-17097.6"
"9906","266.45"
"9904","266.45"
"9905","266.45"
"42/48","41561.8"
"8279","28217.43"
"440/4","0"
"47/48","13261.07"
"172/3","201812.6"
"640/8","3060.35"
"490/1","1776.19"
"29/58","63626.86"
"17/49","245471.67"
"8199","558063.47"
"1311","1870"
"67/77","245.14"
