
"Reference number","2025-00534045"
"Entity number","0663743878"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","The Lodge Abdij"
"Entity address street","Abdij van Park"
"Entity address number","4"
"Entity postal code","3001"
"Entity city","Heverlee"
"Entity country","België"
"General assembly date","2025-09-22"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","2208976.42"
"9500","2042957.13"
"1341","2"
"454/9","320389.27"
"110","6200"
"1213","6.4"
"1212","1"
"1211","6"
"13","339873.98"
"3","60369.02"
"1103","15.3"
"1102","2"
"1343","2.4"
"1101","14"
"1342","1"
"23","30632.9"
"12011","3"
"75/76B","43175.26"
"9087","20.9"
"133","339873.98"
"12013","3"
"6921","58681.7"
"12021","1"
"1011","39514"
"1003","20.9"
"1002","2.9"
"1001","18.9"
"12023","1"
"40","61428.26"
"41","2147548.16"
"43","72441.65"
"44","1140800.37"
"45","764067.59"
"1022","69451.39"
"1021","957203.37"
"1013","42381"
"1012","2867"
"8329","29211.25"
"12111","1"
"12113","1"
"12121","1"
"22/27","30632.9"
"1023","1026654.76"
"12123","1"
"12002","1"
"12001","4"
"12003","4.9"
"8199P","47753.06"
"62","1026654.76"
"10/49","2327462.78"
"65","35386.91"
"21/28","30632.9"
"20/58","2327462.78"
"10/11","6200"
"10/15","346073.98"
"75","43175.26"
"1003P","18.9"
"1053","15.3"
"1052","2"
"1051","14"
"12101","4"
"12103","4.4"
"12102","1"
"450/3","443678.32"
"54/58","27484.44"
"630","7937.2"
"65/66B","35386.91"
"6502","88.06"
"691/2","58681.7"
"8329P","21274.05"
"1013P","39554"
"9903","146615.21"
"9900","1224034.75"
"9901","138826.86"
"9906","58681.7"
"9904","58681.7"
"9905","58681.7"
"42/48","1981388.8"
"8279","7937.2"
"2053","2169.2"
"2052","1"
"2051","2169"
"440/4","1140800.37"
"8169","12091.09"
"47/48","4079.19"
"1023P","1095785.61"
"640/8","50615.93"
"439","50000"
"3053","2168.2"
"3052","1"
"3051","2168"
"30/36","60369.02"
"29/58","2296829.88"
"17/49","1981388.8"
"8199","59844.15"
"430/8","22441.65"
"1203","8.9"
"1323","12.9"
"1202","1"
"1322","1"
"1201","8"
"1321","12"
"67/77","87933.51"
