
"Reference number","2023-00101885"
"Entity number","0449622219"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","GENERAL ESTATES"
"Entity address street","Boulevard Jamar"
"Entity address number","9"
"Entity postal code","1060"
"Entity city","Saint-Gilles"
"Entity country","Belgique"
"General assembly date","2023-05-15"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","151450.06"
"10","154933.45"
"13","15493.35"
"14","-265606.57"
"17","83094.7"
"22","151614.25"
"130","15493.35"
"130/1","15493.35"
"41","151450.06"
"42","52341.33"
"43","40952.42"
"44","2883.04"
"14P","-236645.35"
"8329","695214.83"
"22/27","151614.25"
"8199P","846829.08"
"10/49","303064.31"
"65","15836"
"21/28","151614.25"
"20/58","303064.31"
"70","16369.54"
"10/11","154933.45"
"10/15","-95179.77"
"170/4","83094.7"
"630","20079.38"
"65/66B","15836"
"8329P","675135.45"
"9903","-28961.22"
"9900","11776.74"
"9901","-13125.22"
"9906","-265606.57"
"9904","-28961.22"
"9905","-28961.22"
"60/61","4592.8"
"42/48","315149.38"
"8279","20079.38"
"440/4","2883.04"
"47/48","218972.59"
"172/3","83094.7"
"640/8","4822.58"
"29/58","151450.06"
"17/49","398244.08"
"8199","846829.08"
"430/8","40952.42"
"100","154933.45"
