
"Reference number","2022-20199717"
"Entity number","0429692479"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Marie Siska"
"Entity address street","Zoutelaan"
"Entity address number","177"
"Entity postal code","8300"
"Entity city","Knokke-Heist"
"Entity country","België"
"General assembly date","2022-06-07"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","21390"
"492/3","3927"
"454/9","139156"
"111","230000"
"1213","9"
"1211","9"
"13","23000"
"14","625552"
"17","930658"
"3","41783"
"1103","48"
"1101","48"
"22","1265960"
"23","385074"
"24","29737"
"12011","4"
"75/76B","156"
"9087","51.1"
"1113","13"
"1111","13"
"12013","4"
"1011","49750"
"694/7","142875"
"1003","51.1"
"1002","0.1"
"1001","51.1"
"8319","-1161"
"130/1","23000"
"40","8153"
"41","13237"
"42","115122"
"44","69813"
"45","197403"
"1022","126"
"1021","1544333"
"14P","322053"
"1013","49762"
"1012","12"
"8329","3197300"
"22/27","1680771"
"1023","1544459"
"12001","48"
"12003","48"
"8199P","4793322"
"62","1544459"
"10/49","2397471"
"65","57087"
"21/28","1680771"
"20/58","2397471"
"10/11","230000"
"10/15","878552"
"75","156"
"76","9727"
"170/4","930658"
"1003P","44"
"1053","61"
"1051","61"
"12101","9"
"8912","348287"
"8913","582371"
"12103","9"
"450/3","58247"
"54/58","634237"
"630","241556"
"65/66B","57087"
"8329P","2956905"
"1013P","38375"
"9903","493316"
"9900","2344696"
"9901","550247"
"9906","768427"
"9904","446374"
"9905","446374"
"42/48","584334"
"76A","9727"
"8279","241556"
"2053","70"
"2051","70"
"440/4","69813"
"8169","91473"
"47/48","201996"
"1023P","1250869"
"172/3","761553"
"640/8","8434"
"490/1","19290"
"8189","-6724"
"3053","58"
"3052","1"
"3051","57"
"30/36","41783"
"29/58","716700"
"1303","1"
"1301","1"
"17/49","1518919"
"8199","4878071"
"694","142875"
"1311","23000"
"174/0","169105"
"1203","52"
"1323","60"
"1201","52"
"1321","60"
"67/77","46942"
