
"Reference number","2022-20224352"
"Entity number","0471997644"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Marka"
"Entity address street","Turnhoutsebaan"
"Entity address number","163"
"Entity postal code","2460"
"Entity city","Kasterlee"
"Entity country","België"
"General assembly date","2022-06-06"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap met beperkte aansprakelijkheid"
"40/41","6978.16"
"492/3","1041.65"
"454/9","1836.08"
"111","18592.01"
"13","161513.62"
"17","93597.49"
"3","499.54"
"22","49069.03"
"23","271057.51"
"24","7095.71"
"28","37"
"75/76B","7.22"
"133","159654.42"
"6921","36266.51"
"130/1","1859.2"
"40","3115"
"41","3863.16"
"42","19723.16"
"44","6452.73"
"45","8053.86"
"8329","1002931.76"
"22/27","327222.25"
"8199P","1283264.71"
"10/49","341270.58"
"65","3323.73"
"21/28","327259.25"
"20/58","341270.58"
"10/11","18592.01"
"10/15","180105.63"
"75","7.22"
"170/4","93597.49"
"8395P","37"
"450/3","6217.78"
"54/58","6533.63"
"630","32819.05"
"65/66B","3323.73"
"691/2","36266.51"
"8329P","970112.71"
"9903","45030.22"
"9900","84385.02"
"9901","48346.73"
"9906","36266.51"
"9904","36266.51"
"9905","36266.51"
"42/48","66525.81"
"8279","32819.05"
"8395","37"
"440/4","6452.73"
"8169","46889.3"
"47/48","32296.06"
"172/3","90109.49"
"640/8","3219.24"
"30/36","499.54"
"29/58","14011.33"
"17/49","161164.95"
"8199","1330154.01"
"1311","1859.2"
"174/0","3488"
"67/77","8763.71"
