
"Reference number","2023-00411771"
"Entity number","0460893817"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","ERMIONIS"
"Entity address street","Rue du Château, Rendeux-Haut"
"Entity address number","8-10"
"Entity postal code","6987"
"Entity city","Rendeux"
"Entity country","Belgique"
"General assembly date","2023-05-25"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","2403.89"
"454/9","6172.06"
"10","1000000"
"13","24200"
"14","-2525158.38"
"3","7524.89"
"20","0"
"21","5226.9"
"22","300300"
"23","1297.2"
"24","0"
"28","768.47"
"75/76B","2.94"
"133","24200"
"1011","1260"
"1003","1.4"
"1002","1"
"1001","1.1"
"8129P","41148"
"40","734.7"
"41","1669.19"
"44","6780.14"
"45","7412.95"
"1022","8457.49"
"1021","28102.61"
"14P","-2481351.89"
"1013","1635"
"1012","375"
"8329","2455098.28"
"22/27","301597.2"
"1023","36560.1"
"8199P","2756695.48"
"62","41491.32"
"10/49","345896.51"
"65","298.48"
"21/28","307592.57"
"20/58","345896.51"
"10/11","1000000"
"10/15","-1500958.38"
"75","2.94"
"1003P","1.8"
"8395P","768.47"
"450/3","1240.89"
"54/58","15945.21"
"630","40101.05"
"65/66B","298.48"
"8129","42986.54"
"8059P","48213.44"
"8329P","2416835.77"
"1013P","1266"
"9903","-43806.49"
"9900","48635.4"
"9901","-43510.95"
"9906","-2525158.38"
"9904","-43806.49"
"9905","-43806.49"
"42/48","1846854.89"
"76A","11259.35"
"8279","38262.51"
"8395","768.47"
"440/4","6780.14"
"47/48","1832661.8"
"1023P","24846.11"
"8059","48213.44"
"640/8","10553.98"
"50/53","5206.55"
"490/1","7223.4"
"30/36","7524.89"
"29/58","38303.94"
"8079","1838.54"
"17/49","1846854.89"
"8199","2756695.48"
"100","1000000"
