
"Reference number","2022-20021286"
"Entity number","0459827807"
"Accounting period start date","2020-10-01"
"Accounting period end date","2021-09-30"
"Model code","m07-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","DE LOFT"
"Entity address street","Rozendalstraat"
"Entity address number","10"
"Entity postal code","8630"
"Entity city","Veurne"
"Entity country","België"
"General assembly date","2022-04-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","23704"
"11","18592"
"13","1859"
"14","158461"
"17","305673"
"3","1490"
"22","344254"
"23","9708"
"24","15276"
"28","51"
"75/76B","13"
"130/1","1859"
"40","14967"
"41","8737"
"42","22266"
"44","5476"
"45","24312"
"14P","51496"
"8329","734310"
"22/27","369238"
"8199P","1053422"
"62","43630"
"10/49","538731"
"65","8836"
"21/28","369289"
"20/58","538731"
"10/11","18592"
"10/15","178912"
"75","13"
"170/4","305673"
"8395P","51"
"450/3","24312"
"54/58","144248"
"630","32336"
"65/66B","8836"
"8329P","701974"
"9903","123566"
"9900","222622"
"9901","132389"
"9906","158461"
"9904","106965"
"9905","106965"
"42/48","54146"
"8279","32336"
"8395","51"
"440/4","5476"
"8169","50126"
"47/48","2092"
"172/3","275173"
"640/8","14267"
"1109/19","18592"
"30/36","1490"
"29/58","169442"
"17/49","359819"
"8199","1103548"
"1311","1859"
"174/0","30500"
"67/77","16601"
