
"Reference number","2023-00450913"
"Entity number","0404692710"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Marico"
"Entity address street","Ringlaan"
"Entity address number","48"
"Entity postal code","2600"
"Entity city","Berchem (Antwerpen)"
"Entity country","België"
"General assembly date","2023-08-09"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap met beperkte aansprakelijkheid"
"40/41","86277.92"
"492/3","9443.40"
"10","24789.35"
"13","6416.60"
"14","266283.65"
"20","0"
"24","3233.62"
"75/76B","4025.14"
"130","2478.94"
"133","3937.66"
"8319","-215.45"
"130/1","2478.94"
"40","26297.34"
"41","59980.58"
"44","8221.22"
"45","50.17"
"14P","43154.65"
"8329","357041.43"
"22/27","3233.62"
"8199P","360275.05"
"10/49","315204.39"
"65","62.71"
"21/28","3233.62"
"20/58","315204.39"
"10/11","24789.35"
"10/15","297489.60"
"75","4025.14"
"450/3","50.17"
"54/58","225692.85"
"630","1535.97"
"65/66B","62.71"
"8329P","355720.91"
"9903","298179.17"
"9900","296871.35"
"9901","294216.74"
"9906","266283.65"
"9904","223129.00"
"9905","223129"
"42/48","8271.39"
"8279","1535.97"
"440/4","8221.22"
"640/8","1118.64"
"29/58","311970.77"
"17/49","17714.79"
"8199","360275.05"
"100","24789.35"
"67/77","75050.17"
