
"Reference number","2023-00508646"
"Entity number","0554875137"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","SELSCAP SERVICES"
"Entity address street","Rue du Colombier"
"Entity address number","10"
"Entity postal code","1000"
"Entity city","Bruxelles"
"Entity country","Belgique"
"General assembly date","2023-06-16"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","35078.99"
"454/9","840.30"
"10","6200"
"13","13163.58"
"14","-135866.00"
"23","61256.49"
"26","3980.19"
"75/76B","0.04"
"130","6886.82"
"133","6276.76"
"130/1","6886.82"
"40","31520.91"
"41","3558.08"
"44","105770.68"
"45","840.3"
"14P","-110024.43"
"8329","27825.43"
"22/27","65236.68"
"8199P","27729.90"
"62","1078.72"
"10/49","101342.95"
"65","4051.41"
"21/28","65236.68"
"20/58","101342.95"
"70","62715.93"
"10/11","6200"
"10/15","-116502.42"
"75","0.04"
"54/58","1027.28"
"630","9796.52"
"65/66B","4051.41"
"8329P","18028.91"
"9903","-25841.57"
"9900","-10648.90"
"9901","-21790.20"
"9906","-135866.00"
"9904","-25841.57"
"9905","-25841.57"
"60/61","104412.56"
"42/48","217845.37"
"76A","342.59"
"8279","9796.52"
"440/4","105770.68"
"8169","65332.21"
"47/48","111234.39"
"640/8","266.06"
"29/58","36106.27"
"17/49","217845.37"
"8199","93062.11"
"100","18600"
"101","12400"
