
"Reference number","2024-00214878"
"Entity number","0443759954"
"Accounting period start date","2022-10-01"
"Accounting period end date","2023-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","NORCEL BELGIUM"
"Entity address street","RUE DOCTEUR HENSENNE - ALLE"
"Entity address number","32"
"Entity postal code","5550"
"Entity city","Vresse-sur-Semois"
"Entity country","Belgique"
"General assembly date","2024-06-14"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","9075"
"10","153813.67"
"13","2317.04"
"14","-97649.4"
"22","361014.09"
"75/76B","0.02"
"130","2317.04"
"130/1","2317.04"
"40","9075"
"44","4820.47"
"14P","-93928.18"
"8329","269066"
"22/27","361014.09"
"8199P","617713.28"
"10/49","429949.86"
"65","22899.75"
"21/28","361014.09"
"20/58","429949.86"
"10/11","153813.67"
"10/15","58481.31"
"75","0.02"
"54/58","59528.94"
"630","54804.79"
"65/66B","22899.75"
"8329P","214261.21"
"9903","-3721.22"
"9900","78988.25"
"9901","19178.51"
"9906","-97649.4"
"9904","-3721.22"
"9905","-3721.22"
"42/48","371468.55"
"8279","54804.79"
"440/4","914.54"
"8169","12366.81"
"47/48","366648.08"
"640/8","5004.95"
"490/1","331.83"
"29/58","68935.77"
"441","3905.93"
"17/49","371468.55"
"8199","630080.09"
"100","153813.67"
