
"Reference number","2025-00425343"
"Entity number","0430373756"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","de"
"Currency","EUR"
"Entity name","HOTEL-MOTEL VAL DE L'OUR"
"Entity address street","Von-Orley-Straße, Burg-Reuland"
"Entity address number","88"
"Entity postal code","4790"
"Entity city","Burg-Reuland"
"Entity country","Belgien"
"General assembly date","2025-06-15"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Gesellschaft mit beschränkter Haftung"
"40/41","937.09"
"492/3","750.24"
"454/9","3211.3"
"110","210859.2"
"1213","0.7"
"1212","1"
"13","74368.06"
"14","-182723.3"
"17","351283.26"
"3","11889.48"
"1103","0.7"
"1102","1"
"22","402560.83"
"23","651096.52"
"24","4557.34"
"75/76B","12.43"
"133","74368.06"
"8309","490231.77"
"1011","142"
"1003","0.9"
"1002","1"
"1001","0.2"
"41","937.09"
"42","42270.82"
"44","22663.91"
"45","3522.57"
"14P","-147878.28"
"1013","1326"
"1012","1184"
"12112","1"
"8329","1046523.66"
"12113","0.7"
"22/27","1058214.69"
"8199P","2520108.16"
"62","34659"
"10/49","1094360.43"
"65","17188.21"
"21/28","1058214.69"
"20/58","1094360.43"
"10/11","210859.2"
"10/15","102503.96"
"75","12.43"
"170/4","351283.26"
"1003P","1.9"
"1053","0.7"
"1052","1"
"450/3","311.27"
"54/58","17233.19"
"630","119535.77"
"65/66B","17188.21"
"8329P","1417219.66"
"1013P","2841"
"9903","-34689.99"
"9900","145887.49"
"9901","-17514.21"
"9906","-182723.3"
"9904","-34845.02"
"9905","-34845.02"
"42/48","639822.97"
"8279","119535.77"
"440/4","22663.91"
"8169","76525.69"
"47/48","571365.67"
"1023P","79532.75"
"172/3","351283.26"
"8179","491895.5"
"66A","1663.73"
"91611","1036468.09"
"640/8","7543.2"
"50/53","250"
"490/1","5835.98"
"91721","74368.06"
"30/36","11889.48"
"29/58","36145.74"
"17/49","991856.47"
"8199","2104738.35"
"91631","735986.69"
"91621","25000"
"1323","0.7"
"1322","1"
"67/77","155.03"
