
"Reference number","2023-00373740"
"Entity number","0425128036"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","EUROPARCS RESORT ZILVERSTRAND"
"Entity address street","Kiezelweg"
"Entity address number","17"
"Entity postal code","2400"
"Entity city","Mol"
"Entity country","België"
"General assembly date","2023-06-05"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","4575619.15"
"492/3","891191.71"
"10","1490000"
"13","149000"
"14","1600146.4"
"3","849908"
"22","973745.49"
"28","1555973.17"
"75/76B","0.25"
"130/1","149000"
"40","859709.56"
"41","3715909.59"
"44","3082685.98"
"45","47050.34"
"14P","1521942.31"
"22/27","973745.49"
"8199P","973745.49"
"10/49","8047179.2"
"65","1609.03"
"21/28","2529718.66"
"20/58","8047179.2"
"10/11","1490000"
"10/15","3239146.4"
"75","0.25"
"76","20478.15"
"8395P","1555973.17"
"450/3","47050.34"
"54/58","90625.57"
"65/66B","1609.03"
"9903","122572.24"
"9900","124181.02"
"9901","124181.02"
"9906","1600146.4"
"9904","78204.09"
"9905","78204.09"
"42/48","3916841.09"
"76A","20478.15"
"8395","1555973.17"
"440/4","3082685.98"
"47/48","787104.77"
"490/1","1307.82"
"30/36","849908"
"29/58","5517460.54"
"17/49","4808032.8"
"8199","973745.49"
"1311","149000"
"100","1490000"
"67/77","44368.15"
