
"Reference number","2022-20520166"
"Entity number","0476457961"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","FREDIMEX"
"Entity address street","rue Belair"
"Entity address number","11"
"Entity address box","B"
"Entity postal code","4950"
"Entity city","Waimes"
"Entity country","Belgique"
"General assembly date","2022-05-14"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société privée à responsabilité limitée"
"40/41","58487.27"
"454/9","656.25"
"111","18600"
"1213","0.2"
"1212","1"
"8525","889.04"
"13","71837.35"
"17","29328.49"
"3","399115.11"
"1103","0.2"
"1102","1"
"22","130338.15"
"23","19003.66"
"24","64.38"
"28","718.56"
"75/76B","503.72"
"132","1700"
"133","68277.35"
"6921","3939.67"
"1003","0.2"
"1002","1"
"130/1","1860"
"8129P","3442.25"
"40","34987.27"
"41","23500"
"42","25430.56"
"43","102208.21"
"44","2555.6"
"45","8076.05"
"1013","172"
"1012","172"
"8329","318192.34"
"22/27","149406.19"
"8199P","454281.5"
"62","2800.25"
"10/49","610568.86"
"65","8072.37"
"21/28","150124.75"
"20/58","610568.86"
"10/11","18600"
"10/15","90437.35"
"75","503.72"
"170/4","29328.49"
"1003P","0.4"
"1053","0.2"
"1052","1"
"8395P","1607.6"
"12103","0.2"
"12102","1"
"450/3","7419.8"
"54/58","2841.73"
"630","29421.8"
"65/66B","8072.37"
"8129","3442.25"
"8059P","3442.25"
"691/2","3939.67"
"8329P","288770.54"
"1013P","485"
"9903","3939.67"
"9900","45948.74"
"9901","11508.32"
"9906","3939.67"
"9904","3939.67"
"9905","3939.67"
"42/48","490803.02"
"8279","29421.8"
"8395","1607.6"
"440/4","2555.6"
"8169","13317.03"
"47/48","352532.6"
"1023P","7789.87"
"172/3","29328.49"
"8525P","889.04"
"8059","3442.25"
"640/8","2218.37"
"3053","0.4"
"3052","1"
"30/36","399115.11"
"29/58","460444.11"
"17/49","520131.51"
"8199","467598.53"
"430/8","102208.21"
"1311","1860"
"1323","0.2"
"1322","1"
