
"Reference number","2025-00275824"
"Entity number","0453085911"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","IMMOBONSOY"
"Entity address street","Rue Trou-du-Renard"
"Entity address number","9"
"Entity postal code","5377"
"Entity city","Somme-Leuze"
"Entity country","Belgique"
"General assembly date","2025-06-02"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","1384.27"
"1100/10","991.57"
"10","61500"
"11","991.57"
"13","6150"
"14","-14978.15"
"22","39662.87"
"75/76B","146.05"
"130","6150.00"
"130/1","6150"
"40","1230.36"
"41","153.91"
"44","4531.3"
"14P","317.13"
"8329","217807.65"
"22/27","39662.87"
"8199P","257470.52"
"10/49","58194.72"
"65","27.89"
"21/28","39662.87"
"20/58","58194.72"
"10/11","62491.57"
"10/15","53663.42"
"75","146.05"
"8259","0"
"54/58","17147.58"
"630","7436.81"
"65/66B","27.89"
"8329P","210370.84"
"9903","-15295.28"
"9900","-5599.79"
"9901","-15413.44"
"9906","-14978.15"
"9904","-15295.28"
"9905","-15295.28"
"60/61","6830.15"
"42/48","4531.3"
"8279","7436.81"
"440/4","4531.30"
"640/8","2376.84"
"29/58","18531.85"
"17/49","4531.3"
"8199","257470.52"
"8259P","0"
"9295","153.91"
"100","61500.00"
