
"Reference number","2022-20087560"
"Entity number","0420430662"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","MERLO CAMPING"
"Entity address street","ZWAANHOEKLOS"
"Entity address number","3"
"Entity postal code","9090"
"Entity city","Melle"
"Entity country","België"
"General assembly date","2022-06-09"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"164/5","12750"
"10","80565.40"
"13","18131.72"
"14","-27668.14"
"16","12750"
"22","41584.53"
"23","507.50"
"24","6602.91"
"130","8056.54"
"132","1205.95"
"133","8869.23"
"130/1","8056.54"
"44","9559.97"
"14P","-37366.05"
"8329","509326.77"
"22/27","48694.94"
"8199P","558021.71"
"10/49","159650.67"
"65","34.02"
"21/28","48694.94"
"20/58","159650.67"
"10/11","80565.40"
"10/15","71028.98"
"54/58","5336.89"
"630","4601.67"
"65/66B","34.02"
"160/5","12750"
"8329P","504725.10"
"9903","17317.90"
"9900","25093.54"
"9901","17351.92"
"9906","-27668.14"
"9904","9697.91"
"9905","9697.91"
"42/48","75871.69"
"8279","4601.67"
"440/4","9559.97"
"47/48","66311.72"
"640/8","3139.95"
"50/53","105618.84"
"29/58","110955.73"
"17/49","75871.69"
"8199","558021.71"
"100","80565.40"
"67/77","7619.99"
