
"Reference number","2023-00323492"
"Entity number","0427799395"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","DOMIVER"
"Entity address street","Tieltstraat"
"Entity address number","18"
"Entity postal code","8755"
"Entity city","Wingene"
"Entity country","België"
"General assembly date","2023-05-22"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","1657.99"
"492/3","4768.98"
"10","600000"
"14","-213773.83"
"17","674300.18"
"22","2875377.09"
"28","1660.78"
"75/76B","2550"
"40","6.56"
"41","1651.43"
"42","75712.85"
"14P","-223115.48"
"8329","551966.22"
"22/27","2875377.09"
"8199P","2543138.28"
"10/49","2986821.97"
"65","11610.78"
"21/28","2877037.87"
"20/58","2986821.97"
"10/11","600000"
"10/15","386226.17"
"75","2550"
"170/4","674300.18"
"8395P","1660.78"
"54/58","18726.11"
"630","63997"
"65/66B","11610.78"
"8329P","487969.22"
"9903","9341.65"
"9900","93002.05"
"9901","18402.43"
"9906","-213773.83"
"9904","9341.65"
"9905","9341.65"
"42/48","1921526.64"
"8279","63997"
"8395","1660.78"
"8169","884205.03"
"47/48","1845813.79"
"172/3","674300.18"
"640/8","10602.62"
"50/53","89400"
"29/58","109784.10"
"17/49","2600595.80"
"8199","3427343.31"
"100","600000"
