
"Reference number","2024-00546070"
"Entity number","0554931357"
"Accounting period start date","2022-07-01"
"Accounting period end date","2023-06-30"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Oresto"
"Entity address street","De Hemptinneplein-Waesmeer"
"Entity address number","1"
"Entity postal code","9140"
"Entity city","Temse"
"Entity country","België"
"General assembly date","2023-12-15"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","125768.03"
"9500","85464.68"
"492/3","0"
"454/9","4439.34"
"111","13000"
"13","81355.38"
"23","13693.47"
"26","15573.48"
"75/76B","1889.2"
"133","79495.38"
"6921","20860.43"
"1011","935"
"1003","1"
"1001","1"
"8319","0"
"130/1","1860"
"40","31059.99"
"41","94708.04"
"42","0"
"43","0"
"44","24284.43"
"45","11303.54"
"46","48483.94"
"1021","13494.54"
"791/2","0"
"1013","935"
"1012","0"
"8329","52938.15"
"22/27","29266.95"
"1023","13494.54"
"8199P","71956.97"
"62","13494.54"
"10/49","178427.29"
"65","3830.24"
"21/28","29266.95"
"20/58","178427.29"
"10/11","13000"
"10/15","94355.38"
"75","1889.2"
"1003P","0.1"
"450/3","6864.2"
"54/58","20938.72"
"630","9014.9"
"65/66B","3830.24"
"691/2","20860.43"
"8329P","43923.25"
"1013P","516"
"9903","27202.45"
"9900","68541.93"
"9901","29143.49"
"9906","20860.43"
"9904","20860.43"
"9905","20860.43"
"42/48","84071.91"
"76A","0"
"8279","9014.9"
"2053","198"
"2051","198"
"440/4","24284.43"
"8722","0"
"8169","10248.13"
"1023P","10320.52"
"640/8","16889"
"490/1","2453.59"
"3053","198"
"3051","198"
"29/58","149160.34"
"17/49","84071.91"
"8199","82205.1"
"430/8","0"
"1311","1860"
"67/77","6342.02"
