
"Reference number","2025-00299952"
"Entity number","0479855931"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","MASKOT"
"Entity address street","ZONDER ZORGSTRAAT"
"Entity address number","9"
"Entity postal code","8670"
"Entity city","Koksijde"
"Entity country","België"
"General assembly date","2025-06-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","545096"
"454/9","10724.94"
"111","18600"
"13","1326387.21"
"14","-86534.83"
"17","574378.11"
"22","1471553.69"
"23","71875.26"
"24","16877.91"
"28","36.9"
"75/76B","2509.92"
"132","6077.21"
"133","1318450"
"130/1","1860"
"40","517494.78"
"41","27601.22"
"42","49261.74"
"44","37534.43"
"45","233440.37"
"791/2","3662.09"
"8329","569464.42"
"22/27","1560306.86"
"8199P","1489318.48"
"62","5160.48"
"10/49","2163827.26"
"65","16730.34"
"21/28","1560343.76"
"20/58","2163827.26"
"10/11","18600"
"10/15","1258452.38"
"75","988.02"
"170/4","574378.11"
"1003P","2.6"
"8395P","140"
"8375","103.1"
"450/3","222715.43"
"54/58","54709.64"
"630","95109.43"
"65/66B","110530.63"
"8329P","474354.99"
"1013P","4413"
"9903","-89643.37"
"9900","122983.92"
"9901","18377.34"
"9906","-90196.92"
"9904","-90196.92"
"9905","-90196.92"
"42/48","330996.77"
"76B","1521.9"
"8279","95109.43"
"8395","36.9"
"440/4","37534.43"
"8169","640452.8"
"47/48","10760.23"
"1023P","167727"
"172/3","574378.11"
"66A","2126.17"
"66B","93800.29"
"640/8","2210.5"
"490/1","3677.86"
"29/58","603483.5"
"17/49","905374.88"
"8199","2129771.28"
"1311","1860"
"67/77","553.55"
