
"Reference number","2026-00235405"
"Entity number","0406650328"
"Accounting period start date","2025-01-01"
"Accounting period end date","2025-12-31"
"Model code","m08-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","Vakantiecentrum - La Rose des Sables - Solidaris-netwerk"
"Entity address street","Chaussée de Mons"
"Entity address number","228"
"Entity postal code","1480"
"Entity city","Tubize"
"Entity country","Belgique"
"General assembly date","2026-06-24"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Association sans but lucratif"
"40/41","4259.03"
"164/5","27628.00"
"14","1079203.80"
"16","27628"
"22","0.00"
"23","0.00"
"24","0.00"
"75/76B","0"
"8309","3384536.95"
"8129P","0"
"40","0.00"
"41","4259.03"
"44","7712.44"
"45","34353.06"
"14P","-593389.35"
"8329","0.00"
"22/27","0"
"8199P","3599406.53"
"62","0.00"
"10/49","1148897.3"
"65","410.89"
"21/28","0"
"20/58","1148897.3"
"70","0.00"
"73","0.00"
"10/15","1079203.8"
"8249","0"
"8239","24507.81"
"8259","0.00"
"450/3","34353.06"
"54/58","94638.27"
"65/66B","410.89"
"8129","0"
"160/5","27628"
"8059P","0"
"8329P","3384536.95"
"9903","2283018.33"
"9900","2357714.46"
"9901","2283429.22"
"9906","1079203.80"
"9904","1672593.15"
"9905","1672593.15"
"60/61","996852.60"
"42/48","42065.50"
"76A","118944.45"
"76B","0"
"440/4","7712.44"
"8179","3599406.53"
"66A","64610.04"
"8059","0"
"640/8","9675.20"
"50/53","1050000"
"29/58","1148897.30"
"441","0"
"17/49","42065.5"
"8199","0.00"
"8259P","24507.81"
"67/77","610425.18"
