
"Reference number","2024-00270978"
"Entity number","0452119176"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","LA GRIGNOTIERE SA"
"Entity address street","RUE BILLEMONT"
"Entity address number","2"
"Entity postal code","7542"
"Entity city","Mont-Saint-Aubert"
"Entity country","Belgique"
"General assembly date","2024-06-04"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","26028.45"
"10","18600"
"12","795900.86"
"13","4500"
"14","13610.83"
"15","30957.56"
"17","29217.26"
"22","829000"
"23","82939.35"
"28","76516.67"
"75/76B","0.30"
"132","4500"
"40","22774.36"
"41","3254.09"
"42","52488.77"
"44","30455.17"
"45","1965.55"
"46","14000"
"14P","-9027.14"
"8329","840886.06"
"22/27","911939.35"
"8199P","890913.67"
"62","589.17"
"10/49","1023591.87"
"65","2410.90"
"21/28","988456.02"
"20/58","1023591.87"
"10/11","18600"
"10/15","863569.25"
"75","0.30"
"8365","29000"
"170/4","29217.26"
"8395P","47516.67"
"8912","29217.26"
"8259","795900.86"
"450/3","1965.55"
"54/58","9107.40"
"630","7512.68"
"65/66B","2410.90"
"6502","293.55"
"8329P","833373.38"
"9903","25508.52"
"9900","44032.47"
"9901","27919.12"
"9906","13610.83"
"9904","22637.97"
"9905","22637.97"
"42/48","130805.36"
"8279","7512.68"
"8395","76516.67"
"440/4","30455.17"
"8169","66010.88"
"47/48","31895.87"
"640/8","8011.50"
"29/58","35135.85"
"17/49","160022.62"
"8199","956924.55"
"8259P","795900.86"
"174/0","29217.26"
"100","18600"
"67/77","2870.55"
