
"Reference number","2024-00476784"
"Entity number","0433134791"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","PIGMENT GRAPHIC"
"Entity address street","Route de Floriheid"
"Entity address number","103"
"Entity address box","A"
"Entity postal code","4960"
"Entity city","Malmedy"
"Entity country","Belgique"
"General assembly date","2024-09-18"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","47641.02"
"9500","47530.81"
"492/3","863.03"
"454/9","7681.75"
"111","30986.69"
"1213","0.8"
"1212","1"
"13","4216.13"
"14","-11117.23"
"17","24235.57"
"1103","0.8"
"1102","1"
"1343","0.8"
"1342","1"
"22","34685.97"
"23","1547.53"
"24","15954.58"
"28","45"
"29","47530.81"
"75/76B","1400.12"
"133","2766.13"
"8309","13791.56"
"1003","0.8"
"1002","1"
"130/1","1450"
"8129P","9765.3"
"40","42965.2"
"41","4675.82"
"42","13405.29"
"43","22700.6"
"44","41593.93"
"45","23475.22"
"1022","46908.81"
"14P","8126.52"
"1013","1520"
"1012","1520"
"8329","241131.34"
"22/27","52188.08"
"1023","46908.81"
"8199P","307110.98"
"62","46908.81"
"10/49","150359.23"
"65","6935.22"
"21/28","52233.08"
"20/58","150359.23"
"291","47530.81"
"10/11","30986.69"
"10/15","24085.59"
"75","1400.12"
"170/4","24235.57"
"1003P","0.8"
"1053","0.8"
"1052","1"
"8395P","45"
"12103","0.8"
"12102","1"
"450/3","15793.47"
"54/58","1548.79"
"630","23788"
"65/66B","6935.22"
"8129","9765.3"
"8059P","9765.3"
"8329P","231134.9"
"1013P","1212"
"9903","-18767.09"
"9900","63448.59"
"9901","-13231.99"
"9906","-11117.23"
"9904","-19243.75"
"9905","-19243.75"
"42/48","101175.04"
"8279","23788"
"8395","45"
"440/4","41593.93"
"1023P","32085.54"
"172/3","24235.57"
"8179","13791.56"
"8059","9765.3"
"640/8","5983.77"
"490/1","1405.53"
"29/58","98126.15"
"17/49","126273.64"
"8199","293319.42"
"430/8","22700.6"
"1311","1450"
"67/77","476.66"
