
"Reference number","2023-00045920"
"Entity number","0449055857"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Huset"
"Entity address street","Vogelsancklaan"
"Entity address number","2"
"Entity postal code","3550"
"Entity city","Heusden-Zolder"
"Entity country","België"
"General assembly date","2023-03-18"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","2923.96"
"492/3","0"
"454/9","6831.08"
"1213","3.6"
"1212","2"
"1211","2"
"8525","0"
"5813","318"
"10","182500"
"14","-95612.48"
"17","329936.08"
"3","1693"
"1103","2"
"1102","0"
"1101","2"
"21","2331.39"
"22","1177650.12"
"23","36216.13"
"25","78091.51"
"28","17363"
"75/76B","19.83"
"1113","1.6"
"1112","2"
"1011","3496"
"1003","2.2"
"1002","0.3"
"1001","2"
"8129P","101.37"
"40","0"
"41","2923.96"
"42","35520.73"
"44","9266.65"
"45","7619.78"
"14P","-184293.81"
"1013","3759"
"1012","263"
"12112","2"
"8329","312330.51"
"12111","2"
"12113","3.6"
"22/27","1291957.76"
"8199P","1490580.84"
"62","71232.71"
"10/49","1348268.42"
"65","8717.71"
"21/28","1311652.15"
"20/58","1348268.42"
"10/11","182500"
"10/15","86887.52"
"75","19.83"
"8365","17000"
"170/4","329936.08"
"1003P","1.4"
"1053","3.6"
"1052","2"
"1051","2"
"8395P","363"
"450/3","788.7"
"54/58","26437.15"
"630","67286.35"
"65/66B","8717.71"
"8129","709.56"
"8059P","3040.95"
"8329P","245652.35"
"1013P","2344"
"9903","88940"
"9900","249590.66"
"9901","97637.88"
"9906","-95612.48"
"9904","88681.33"
"9905","88681.33"
"42/48","931444.82"
"8279","66678.16"
"2053","30.4"
"2052","38"
"8395","17363"
"440/4","9266.65"
"8721","0"
"8722","0"
"8169","113707.43"
"47/48","879037.66"
"1023P","38397"
"172/3","329936.08"
"8059","3040.95"
"640/8","13433.72"
"490/1","5562.16"
"3053","28.8"
"3052","36"
"30/36","1693"
"29/58","36616.27"
"8079","608.19"
"17/49","1261380.9"
"8199","1604288.27"
"58132","318"
"100","182500"
"1323","3.6"
"1322","2"
"1321","2"
"67/77","258.67"
"5803","0"
