
"Reference number","2025-00057165"
"Entity number","0417120289"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m04-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Algemene Dienst voor Jeugdtoerisme"
"Entity address street","Molenstraat"
"Entity address number","62"
"Entity postal code","2460"
"Entity city","Kasterlee"
"Entity country","België"
"General assembly date","2025-03-21"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Vereniging zonder winstoogmerk"
"40/41","199095.94"
"12031","2"
"12033","2.6"
"492/3","71314.32"
"12032","1"
"1341","22"
"454/9","434521.37"
"58032","2433.90"
"58031","30112.50"
"1213","45"
"1212","49"
"1211","15"
"5811","52"
"5812","694"
"5813","28588.90"
"10","765294.87"
"13","318750"
"14","188490.19"
"3","115031.31"
"1103","80.4"
"1102","61"
"1343","37"
"1101","43"
"1342","23"
"22","72975.02"
"23","1339841.35"
"24","379393.11"
"12132","4"
"12011","19"
"12131","3"
"75/76B","127115.57"
"9087","92.1"
"1113","0.6"
"1112","1"
"12013","29.7"
"12133","6.2"
"12012","18"
"8309","178441.86"
"12021","5"
"1132","6"
"1011","67191"
"1003","92.1"
"1002","77.2"
"1001","45.4"
"5841","2"
"5842","638"
"12023","5"
"5843","3628.30"
"40","187282.70"
"41","11813.24"
"44","601003.82"
"45","434521.37"
"46","6946786.16"
"48","4103.72"
"1022","2014971"
"1021","2479660"
"14P","544596.51"
"1013","131173"
"1133","3.3"
"1012","63982"
"12112","30"
"8329","4172260.25"
"12111","5"
"12113","23"
"12121","4"
"22/27","1792209.48"
"1023","4494631"
"12123","8.4"
"12122","7"
"12001","2"
"12003","2"
"8199P","5660678.94"
"62","5222913.79"
"10/49","9330264.45"
"65","7659.34"
"66","34646.08"
"21/28","1792209.48"
"20/58","9330264.45"
"10/15","1272535.06"
"75","126061.14"
"76","8370.14"
"1003P","92.8"
"1053","84.3"
"1052","68"
"1051","43"
"12101","3"
"12103","7.4"
"12102","8"
"54/58","1733980.72"
"630","472743.39"
"65/66B","7659.34"
"8329P","3877958.72"
"1013P","128723"
"9903","-347896.59"
"9900","5314027.01"
"9901","-467352.82"
"9906","188490.19"
"9904","-356106.32"
"9905","-356106.32"
"42/48","7986415.07"
"76A","7315.71"
"76B","1054.43"
"8279","472743.39"
"2053","1325"
"2052","975"
"2051","690"
"440/4","601003.82"
"8169","482250.07"
"1023P","4339655"
"8179","178459.28"
"66A","34646.08"
"640/8","51076.57"
"50/53","4750000"
"490/1","739947"
"3053","1327.3"
"3052","981"
"3051","689"
"30/36","115031.31"
"29/58","7538054.97"
"1303","2"
"1301","2"
"17/49","8057729.39"
"8199","5964469.73"
"58132","2209.40"
"58131","26379.50"
"1203","39.3"
"1323","45.3"
"1202","19"
"1322","45"
"1201","28"
"1321","19"
"5801","44"
"67/77","8209.73"
"5802","765"
"5803","32546.4"
