
"Reference number","2023-00275341"
"Entity number","0450499969"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","ALDHEM"
"Entity address street","Jagersdreef"
"Entity address number","1"
"Entity postal code","2280"
"Entity city","Grobbendonk"
"Entity country","België"
"General assembly date","2023-06-01"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","855131.89"
"492/3","86300"
"9061","1748421.4"
"164/5","182004.36"
"10","250000"
"13","899690.83"
"16","182004.36"
"17","1398835.03"
"22","1044451.44"
"23","58756.56"
"24","4075.20"
"28","1725596.03"
"29","100500"
"75/76B","6030"
"130","25881.21"
"133","873809.62"
"130/1","25881.21"
"40","417502.84"
"41","437629.05"
"42","174586.37"
"43","180360.88"
"44","20096.87"
"45","6465.37"
"791/2","34334.43"
"8329","4149170.15"
"22/27","1107283.20"
"8199P","5182301.42"
"10/49","3816067.86"
"65","60340.42"
"21/28","2832879.23"
"20/58","3816067.86"
"291","100500"
"10/11","250000"
"10/15","1149690.83"
"75","6030"
"170/4","1398835.03"
"8395P","1725596.03"
"8912","864929.16"
"8913","533905.87"
"450/3","6465.37"
"54/58","19044.36"
"630","262505.78"
"65/66B","60340.42"
"8921","1748421.4"
"160/5","182004.36"
"8329P","3886664.37"
"9903","-33766.36"
"9900","321655.57"
"9901","20544.06"
"9906","-34334.43"
"9904","-34334.43"
"9905","-34334.43"
"42/48","999237.64"
"8279","262505.78"
"8395","1725596.03"
"891","1748421.40"
"440/4","20096.87"
"8169","74151.93"
"47/48","617728.15"
"640/8","38605.73"
"490/1","8512.38"
"29/58","983188.63"
"17/49","2484372.67"
"8199","5256453.35"
"430/8","180360.88"
"174/0","1398835.03"
"100","250000"
"67/77","568.07"
