
"Reference number","2023-00418795"
"Entity number","0455407971"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","Mielmont"
"Entity address street","Rue de Mielmont"
"Entity address number","3"
"Entity postal code","5190"
"Entity city","Jemeppe-sur-Sambre"
"Entity country","Belgique"
"General assembly date","2023-06-09"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","191320.81"
"454/9","3645.78"
"111","40000000"
"1213","1"
"1212","0"
"1211","1"
"8455P","0"
"8525","0"
"14","-9449430"
"3","5000"
"1103","1"
"1102","0"
"1101","1"
"21","11812.07"
"22","29955801.8"
"23","6760.04"
"24","103363.83"
"8555","0"
"75/76B","0"
"9087","1"
"1011","1781"
"1003","1"
"1002","0"
"1001","1"
"8129P","9855.03"
"40","141474.18"
"41","49846.63"
"43","3210.5"
"44","118152.56"
"45","3645.78"
"8455","0"
"14P","-8280981.42"
"1013","1781"
"1012","0"
"8329","9242428.89"
"22/27","30065925.67"
"8199P","38266200.74"
"62","36919.33"
"10/49","30675771.61"
"8555P","0"
"65","2110.12"
"21/28","30077737.74"
"20/58","30675771.61"
"10/11","40000000"
"10/15","30550570"
"75","0"
"76","0"
"1003P","0.4"
"1053","1"
"1052","0"
"1051","1"
"8395P","0"
"12101","1"
"12103","1"
"12102","0"
"450/3","0"
"54/58","401236.42"
"630","1142526.09"
"65/66B","2110.12"
"6502","0"
"8129","12207.04"
"8059P","24019.11"
"8329P","8102254.81"
"1013P","686"
"9903","-1168448.58"
"9900","81565.85"
"9901","-1166338.46"
"9906","-9449430"
"9904","-1168448.58"
"9905","-1168448.58"
"42/48","125201.61"
"76A","0"
"8279","1140174.08"
"8395","0"
"440/4","118152.56"
"8169","1042153.82"
"47/48","192.77"
"1023P","0"
"8525P","0"
"8059","24019.11"
"640/8","68458.89"
"490/1","476.64"
"30/36","5000"
"29/58","598033.87"
"8079","2352.01"
"17/49","125201.61"
"8199","39308354.56"
"430/8","3210.5"
"1323","1"
"1322","0"
"1321","1"
"67/77","0"
