
"Reference number","2022-20082948"
"Entity number","0415797428"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m04-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","Centre Vincent Van Gogh-CHAB"
"Entity address street","Rue Traversière"
"Entity address number","8"
"Entity postal code","1210"
"Entity city","Saint-Josse-ten-Noode"
"Entity country","Belgique"
"General assembly date","2022-06-09"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Association sans but lucratif"
"40/41","278916.81"
"492/3","61011.29"
"1341","4"
"9061","3509359.31"
"454/9","72985.14"
"9062","1005518.52"
"635/9","919008.59"
"1213","3.7"
"1212","1"
"1211","3"
"164/5","943008.59"
"10","74368.06"
"12","5291680.32"
"13","148147.54"
"14","-2477971.56"
"15","1336935.48"
"16","943008.59"
"17","4515836.20"
"3","795.08"
"1103","12.9"
"1102","7"
"1343","5.7"
"1101","9"
"1342","3"
"22","8938919.98"
"23","374280.02"
"24","12455.62"
"12011","6"
"29","1090855.81"
"75/76B","124056.23"
"9087","14"
"12013","9.2"
"12012","6"
"1011","5393"
"1003","14"
"1002","7.5"
"1001","9.8"
"40","0"
"41","278916.81"
"42","496420.33"
"44","69267.29"
"45","84111.55"
"46","106632.13"
"48","326608.45"
"1022","81106.81"
"1021","189250"
"14P","-1099912.84"
"1013","7704"
"1012","2311"
"12112","1"
"8329","5364205.20"
"12111","3"
"12113","3.7"
"22/27","9325655.62"
"1023","270356.81"
"8219","4810205.08"
"8199P","9343232.96"
"62","270356.81"
"10/49","10976055.67"
"65","148623.73"
"21/28","9325655.62"
"20/58","10976055.67"
"291","1090855.81"
"8349","9325655.62"
"10/15","4373159.84"
"75","124056.23"
"76","63702.84"
"170/4","4515836.20"
"1003P","14.4"
"1053","12.9"
"1052","7"
"1051","9"
"8912","1437144.80"
"8913","3078691.4"
"8259","5339827.86"
"450/3","11126.41"
"54/58","279832.35"
"630","263583.19"
"65/66B","148623.73"
"8921","3509359.31"
"160/5","943008.59"
"8922","956260.59"
"8329P","5100622.01"
"1013P","12153"
"9903","-1378058.72"
"9900","163288.22"
"9901","-1353491.22"
"9906","-2477971.56"
"9904","-1378058.72"
"9905","-1378058.72"
"42/48","1083039.75"
"76A","63702.84"
"8279","263583.19"
"2053","1"
"2052","0"
"2051","1"
"891","3509359.31"
"440/4","69267.29"
"8169","6800"
"1023P","369345"
"172/3","4515836.20"
"91611","8938919.98"
"640/8","63830.85"
"9022","49257.93"
"490/1","0"
"3053","3.5"
"3052","1"
"3051","3"
"30/36","795.08"
"29/58","1650400.05"
"17/49","5659887.24"
"8199","9350032.96"
"9042","49257.93"
"8259P","529622.78"
"91621","1000000"
"1203","9.2"
"1323","7.2"
"1202","6"
"1322","4"
"1201","6"
"1321","5"
"902","956260.59"
