
"Reference number","2023-00337996"
"Entity number","0420994747"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","DE BASILIEK"
"Entity address street","Trooststraat"
"Entity address number","20-22"
"Entity postal code","2650"
"Entity city","Edegem"
"Entity country","België"
"General assembly date","2023-06-12"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","14793.35"
"492/3","241.08"
"454/9","140761.29"
"111","148736.11"
"1213","3.1"
"1212","4"
"1211","2"
"13","462959.47"
"17","33833.94"
"3","21345.57"
"1103","4"
"1102","2"
"1101","3"
"22","186811.1"
"23","149881.65"
"75/76B","1316.5"
"133","435393.71"
"1113","1.5"
"1112","3"
"1111","1"
"6921","330887.08"
"8309","347560.69"
"1011","38124"
"694/7","112000"
"1003","7.4"
"1123","0.2"
"1002","11.3"
"1122","1"
"1001","3.6"
"130/1","27565.76"
"40","12584.9"
"41","2208.45"
"42","9551.11"
"44","70789.26"
"45","232888.17"
"1022","81826"
"1021","75361"
"14P","-191799.6"
"1013","85776"
"1012","47652"
"12112","2"
"8329","1470856.48"
"12113","0.7"
"22/27","336692.75"
"1023","157187"
"12002","2"
"12001","2"
"12003","2.6"
"8199P","2566518.62"
"62","181832.85"
"10/49","958999.14"
"65","8363.55"
"21/28","336692.75"
"20/58","958999.14"
"10/11","148736.11"
"10/15","611695.58"
"75","1316.5"
"170/4","33833.94"
"1003P","5.6"
"1053","5.7"
"1052","6"
"1051","4"
"12101","2"
"12103","2.4"
"12102","2"
"450/3","92126.88"
"54/58","585933.89"
"630","23615.48"
"65/66B","8363.55"
"691/2","330887.08"
"8329P","1794801.69"
"1013P","4942"
"9903","726813.56"
"9900","959166.41"
"9901","733860.61"
"9906","442887.08"
"9904","634686.68"
"9905","634686.68"
"42/48","313228.54"
"8279","23615.48"
"2053","25.5"
"2052","92"
"2051","1"
"440/4","70789.26"
"8169","160989.54"
"1023P","181808.92"
"172/3","33833.94"
"8179","919958.93"
"640/8","19857.47"
"490/1","233.58"
"3053","27.1"
"3052","88"
"3051","3"
"30/36","21345.57"
"29/58","622306.39"
"17/49","347303.56"
"8199","1807549.23"
"695","112000"
"1311","14873.61"
"1319","12692.15"
"1203","2.6"
"1323","5.7"
"1202","2"
"1322","6"
"1201","2"
"1321","4"
"67/77","92126.88"
