
"Reference number","2025-00250942"
"Entity number","0452567752"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","PBN SPORT ET ADVENTURE"
"Entity address street","Le Lion,"
"Entity address number","47"
"Entity postal code","6987"
"Entity city","Rendeux"
"Entity country","Belgique"
"General assembly date","2025-05-26"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","163749.93"
"1213","0.9"
"1212","1"
"8455P","0"
"8525","0"
"10","432326.31"
"13","43232.63"
"14","569616.99"
"1103","0"
"22","875669.72"
"23","60358.6"
"8555","0"
"75/76B","354.78"
"130","43232.63"
"1113","1.3"
"1112","2"
"12013","0.4"
"12012","1"
"1003","1.2"
"1002","2"
"130/1","43232.63"
"8129P","0"
"40","112953.2"
"41","50796.73"
"43","222844.64"
"44","156493.09"
"45","0"
"8455","0"
"1022","50089.46"
"14P","465284.19"
"1013","2208"
"1012","2208"
"12112","1"
"8329","2144375.79"
"12113","0.9"
"22/27","936028.32"
"1023","50089.46"
"8199P","2929832.11"
"62","50089.46"
"10/49","1424513.66"
"8555P","0"
"65","9452.41"
"21/28","936028.32"
"20/58","1424513.66"
"10/11","432326.31"
"10/15","1045175.93"
"75","354.78"
"1003P","1.2"
"1053","1.3"
"1052","2"
"1051","0"
"8395P","0"
"8259","0"
"450/3","0"
"54/58","305774.83"
"630","86098.24"
"65/66B","9452.41"
"8129","0"
"8059P","0"
"8329P","2058277.55"
"1013P","2226"
"9903","135095.15"
"9900","292840.62"
"9901","144192.78"
"9906","569616.99"
"9904","104332.8"
"9905","104332.8"
"42/48","379337.73"
"8279","86098.24"
"8395","0"
"440/4","156493.09"
"8721","0"
"8722","0"
"8169","150572"
"1023P","53420.24"
"8525P","0"
"8059","0"
"640/8","12460.14"
"439","222844.64"
"490/1","18960.58"
"29/58","488485.34"
"17/49","379337.73"
"8199","3080404.11"
"8259P","0"
"100","432326.31"
"1203","0.4"
"1323","1.3"
"1202","1"
"1322","2"
"67/77","30762.35"
