
"Reference number","2024-00431310"
"Entity number","0641981434"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","Chez Esmara & Philippe"
"Entity address street","Rue des Fripiers"
"Entity address number","15-17"
"Entity address box","303"
"Entity postal code","1000"
"Entity city","Bruxelles"
"Entity country","Belgique"
"General assembly date","2024-06-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","44751.07"
"9500","104751.07"
"454/9","5951.54"
"110","18600"
"164/5","48000"
"13","39360"
"14","125447.61"
"16","48000"
"17","446617.51"
"3","59915.74"
"1103","1"
"1101","1"
"22","520643.83"
"23","149.77"
"24","6999.83"
"26","129501.08"
"28","47464.57"
"29","60000"
"75/76B","7274.46"
"132","37500"
"133","1860"
"1011","1602"
"694/7","105882.35"
"1003","0.9"
"1001","0.8"
"41","44751.07"
"42","37699.04"
"44","69791.24"
"45","82910.72"
"46","3027.40"
"1021","34081.85"
"14P","87969.46"
"1013","1602"
"8329","216062.65"
"22/27","657294.51"
"1023","34081.85"
"12001","1"
"12003","1"
"8199P","650673.80"
"62","34081.85"
"10/49","983800.87"
"65","15618.94"
"21/28","704759.08"
"20/58","983800.87"
"291","60000"
"10/11","18600"
"10/15","183407.61"
"75","4516.71"
"76","2757.75"
"8365","14104.57"
"170/4","446617.51"
"1053","1"
"1051","1"
"8395P","33360"
"8913","446617.51"
"450/3","76959.18"
"54/58","109509.85"
"630","43585.38"
"65/66B","15618.94"
"160/5","48000"
"8329P","172477.27"
"9903","195104.98"
"9900","303920.11"
"9901","203449.46"
"9906","231329.96"
"9904","143360.50"
"9905","143360.5"
"42/48","305775.75"
"76B","2757.75"
"8279","43585.38"
"2053","1"
"2051","1"
"8395","47464.57"
"440/4","66152.71"
"8169","222683.36"
"47/48","112347.35"
"91611","416354.28"
"640/8","22803.42"
"490/1","4865.13"
"30/36","59915.74"
"29/58","279041.79"
"441","3638.53"
"17/49","752393.26"
"8199","873357.16"
"694","105882.35"
"174/0","446617.51"
"91621","484500"
"1203","1"
"1323","1"
"1201","1"
"1321","1"
"67/77","51744.48"
