
"Reference number","2025-00470259"
"Entity number","0578850468"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Turnaround Management"
"Entity address street","Parklei"
"Entity address number","16"
"Entity postal code","2930"
"Entity city","Brasschaat"
"Entity country","België"
"General assembly date","2025-06-27"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","40008.56"
"492/3","968.12"
"110","18600"
"8525","0"
"13","32098"
"14","-116914.71"
"17","60003.73"
"23","255.41"
"24","21836.07"
"26","2158.55"
"28","2000"
"29","407500"
"75/76B","695.85"
"133","30238"
"130/1","1860"
"40","40008.56"
"41","0"
"42","46101.23"
"44","4289.96"
"45","6717.08"
"14P","17295.21"
"8329","181402.93"
"22/27","24250.03"
"8199P","205652.96"
"10/49","487252.02"
"65","10173.56"
"21/28","26250.03"
"20/58","487252.02"
"291","407500"
"10/11","18600"
"10/15","-66216.71"
"75","695.85"
"170/4","60003.73"
"8395P","2000"
"450/3","6717.08"
"54/58","12896.2"
"630","39860.74"
"65/66B","10173.56"
"8329P","141542.19"
"9903","-128928.08"
"9900","-71078.3"
"9901","-119450.37"
"9906","-116914.71"
"9904","-134209.92"
"9905","-134209.92"
"42/48","492496.88"
"8279","39860.74"
"8395","2000"
"440/4","4289.96"
"47/48","435388.61"
"172/3","60003.73"
"640/8","8511.33"
"490/1","597.23"
"29/58","461001.99"
"17/49","553468.73"
"8199","205652.96"
"1311","1860"
"67/77","5281.84"
