
"Reference number","2026-00047572"
"Entity number","0423912764"
"Accounting period start date","2024-12-01"
"Accounting period end date","2025-11-30"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","LAPPERSBOS"
"Entity address street","Hoogledestraat"
"Entity address number","97"
"Entity postal code","8610"
"Entity city","Kortemark"
"Entity country","België"
"General assembly date","2026-01-19"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","9205.73"
"492/3","29579.81"
"454/9","6134.84"
"110","73.12"
"1213","2"
"1212","0"
"1211","2"
"13","241919.10"
"16","42417.14"
"17","236382.6"
"1103","1"
"1102","0"
"1101","1"
"22","848024.46"
"23","233.14"
"24","823.34"
"75/76B","6661.3"
"132","165709.76"
"133","76209.34"
"1113","1"
"1112","0"
"1111","1"
"6921","76205.26"
"1011","2465"
"694/7","17520"
"1003","1.7"
"1002","0"
"1001","1.7"
"8129P","46850"
"40","7954.73"
"41","1251"
"42","72096.68"
"44","26443.14"
"45","14716.65"
"1022","0"
"1021","65011.82"
"791/2","17520"
"1013","2465"
"1012","0"
"8329","1023812.86"
"22/27","849080.94"
"168","42417.14"
"1023","65011.82"
"8199P","1872893.8"
"62","65011.82"
"10/49","1238998.45"
"65","45327.93"
"21/28","849080.94"
"20/58","1238998.45"
"10/11","73.12"
"10/15","241992.22"
"75","6661.30"
"170/4","236382.6"
"1003P","2"
"1053","2"
"1052","0"
"1051","2"
"12101","2"
"12103","2"
"12102","0"
"450/3","8581.81"
"54/58","25799.78"
"630","35398.62"
"65/66B","45327.93"
"8129","46850"
"8059P","46850"
"691/2","76205.26"
"8329P","988414.24"
"1013P","2361"
"9903","108060.29"
"9900","262810.03"
"9901","146726.92"
"9906","76205.26"
"9904","71898.65"
"9905","76205.26"
"42/48","688626.68"
"76A","3193.11"
"91711","605000"
"8279","35398.62"
"2053","5"
"2052","0"
"2051","5"
"440/4","26443.14"
"47/48","575370.21"
"780","2217.57"
"789","4306.61"
"1023P","60561.84"
"172/3","236382.60"
"66A","4331.17"
"91611","848024.46"
"8059","46850"
"640/8","11341.50"
"50/53","351306.12"
"490/1","3605.88"
"3053","5"
"3052","0"
"3051","5"
"29/58","389917.51"
"17/49","954589.09"
"8199","1872893.8"
"91631","620000"
"694","17520"
"91621","627500"
"1323","2"
"1322","0"
"1321","2"
"67/77","38379.21"
