
"Reference number","2024-00247915"
"Entity number","0468869096"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","ILM"
"Entity address street","KUMTICHSTRAAT"
"Entity address number","53"
"Entity postal code","3300"
"Entity city","Tienen"
"Entity country","België"
"General assembly date","2024-06-01"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","208896.97"
"9500","184087.14"
"454/9","2536.51"
"110","18600"
"1213","0.6"
"1212","1"
"13","418949.83"
"17","325127.96"
"3","24407.6"
"1103","0.6"
"1102","1"
"22","237978.04"
"23","424602.27"
"24","8170.82"
"75/76B","12.04"
"132","15624.7"
"133","403325.13"
"6921","83098.67"
"694/7","21571.43"
"1003","0.5"
"1002","1"
"40","13092.49"
"41","195804.48"
"42","90142"
"43","5735.82"
"44","14447.05"
"45","51669.29"
"1022","21730.74"
"791/2","21571.43"
"1013","912"
"1012","912"
"12112","1"
"8329","432256.9"
"12113","0.6"
"22/27","670751.13"
"1023","21730.74"
"8199P","894996.87"
"62","21730.74"
"10/49","924671.95"
"65","10674.39"
"21/28","670751.13"
"20/58","924671.95"
"10/11","18600"
"10/15","437549.83"
"75","12.04"
"170/4","325127.96"
"1003P","0.4"
"1053","0.6"
"1052","1"
"450/3","49132.78"
"54/58","18007.4"
"630","47414.09"
"65/66B","10674.39"
"691/2","83098.67"
"8329P","384842.81"
"1013P","611"
"9903","119618"
"9900","212512.11"
"9901","130280.35"
"9906","83098.67"
"9904","83098.67"
"9905","83098.67"
"42/48","161994.16"
"8279","47414.09"
"440/4","14447.05"
"8169","208011.16"
"1023P","13302.09"
"172/3","325127.96"
"640/8","13086.93"
"439","5735.82"
"490/1","2608.85"
"30/36","24407.6"
"29/58","253920.82"
"17/49","487122.12"
"8199","1103008.03"
"694","21571.43"
"1323","0.6"
"1322","1"
"67/77","36519.33"
