
"Reference number","2026-00190945"
"Entity number","0460002506"
"Accounting period start date","2025-01-01"
"Accounting period end date","2025-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","de"
"Currency","EUR"
"Entity name","HOTEL RESTAURANT TYCHON SA"
"Entity address street","AACHENERSTRASSE"
"Entity address number","30"
"Entity postal code","4731"
"Entity city","Eynatten"
"Entity country","Belgien"
"General assembly date","2026-06-02"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Aktiengesellschaft"
"40/41","11745.98"
"9500","136.8"
"492/3","5358.18"
"454/9","17766.16"
"9062","1305930.65"
"1213","6.7"
"1212","5"
"1211","4"
"10","619733.81"
"13","61973.38"
"14","761171.01"
"15","83986.9"
"17","1171708.22"
"3","12206.6"
"1103","7.4"
"1102","4"
"1101","5"
"22","1965805.12"
"23","303131.35"
"24","34709.76"
"25","301931.32"
"27","10000"
"12011","1"
"75/76B","9784.68"
"9087","16.2"
"130","61973.38"
"1113","1.3"
"1112","1"
"1111","1"
"12013","1"
"8309","21750"
"1011","10561"
"1003","16.2"
"1002","29.7"
"1001","6"
"130/1","61973.38"
"8129P","153736.11"
"40","7604.56"
"41","4141.42"
"42","134222.43"
"44","25947.48"
"45","28135.4"
"1022","216555.92"
"1021","293405.83"
"14P","669432.23"
"1013","20574"
"1012","10013"
"12112","2"
"8329","3293818.7"
"12113","1.6"
"22/27","2615577.55"
"1023","509961.75"
"12001","1"
"12003","1"
"8199P","5723900.26"
"62","509961.75"
"10/49","2900036.81"
"65","41100.07"
"21/28","2615577.55"
"20/58","2900036.81"
"10/11","619733.81"
"10/15","1526865.1"
"75","9784.68"
"76","1975.25"
"170/4","1171708.22"
"1003P","17.5"
"1053","8.7"
"1052","5"
"1051","6"
"12101","4"
"8912","528653.1"
"8913","643055.12"
"12103","5.1"
"12102","3"
"450/3","10369.24"
"54/58","242750.72"
"630","248831.59"
"65/66B","41100.07"
"753","8804.73"
"8129","153736.11"
"8922","1305930.65"
"8059P","153736.11"
"8329P","3066737.11"
"1013P","21419"
"9903","92239.23"
"9900","912289.46"
"9901","123554.62"
"9906","761171.01"
"9904","91738.78"
"9905","91738.78"
"42/48","196105.31"
"76A","1975.25"
"8279","248831.59"
"2053","13.3"
"2052","44"
"892","1305930.65"
"440/4","25947.48"
"8169","207245.99"
"47/48","7800"
"1023P","530715.65"
"172/3","1171708.22"
"8179","21750"
"91611","1904699.62"
"8059","153736.11"
"640/8","29941.5"
"490/1","17755.96"
"3053","21.4"
"3052","71"
"30/36","12206.6"
"29/58","284459.26"
"17/49","1373171.71"
"8199","5909396.25"
"91631","215448.77"
"91621","740221.65"
"100","619733.81"
"1203","2"
"1323","8.7"
"1322","5"
"1201","2"
"1321","6"
"67/77","500.45"
