
"Reference number","2023-00023707"
"Entity number","0453275951"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","IMMOBILIERE BAGO"
"Entity address street","Avenue de l'Automne"
"Entity address number","17"
"Entity postal code","1410"
"Entity city","Waterloo"
"Entity country","Belgique"
"General assembly date","2022-06-15"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","274625.73"
"9500","45187.58"
"454/9","0"
"10","62022.96"
"13","539419.54"
"14","-46520.78"
"16","120194.98"
"17","741851.59"
"9072","7622.79"
"22","1205340.42"
"24","7859.39"
"28","200"
"75/76B","5618.64"
"130","6202.3"
"132","508217.24"
"133","25000"
"130/1","6202.3"
"41","274625.73"
"42","59186.77"
"43","5194.16"
"44","5857.42"
"45","7622.79"
"14P","-48522.84"
"8329","342104.59"
"22/27","1213199.81"
"168","120194.98"
"8199P","1534659.49"
"10/49","1494829.43"
"65","11842.45"
"21/28","1213399.81"
"20/58","1494829.43"
"10/11","62022.96"
"10/15","554921.72"
"75","1551.57"
"170/4","739651.59"
"178/9","2200"
"8395P","2000"
"8375","1800"
"450/3","7622.79"
"630","54239.13"
"65/66B","11842.45"
"8329P","287865.41"
"9903","-23802.69"
"9900","51343.32"
"9901","-17578.88"
"9906","-46520.78"
"9904","-18641.74"
"9905","2002.06"
"60/61","65439.1"
"42/48","77861.14"
"76B","4067.07"
"8279","54239.18"
"8395","200"
"440/4","5857.42"
"8169","20644.91"
"780","5160.95"
"789","20643.8"
"66A","5000"
"640/8","9683.07"
"490/1","6803.89"
"29/58","281429.62"
"17/49","819712.73"
"8199","1555304.4"
"430/8","5194.16"
"174/0","739651.59"
"100","62022.96"
