
"Reference number","2022-20092209"
"Entity number","0475239523"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","HV Projects"
"Entity address street","Windmolenstraat"
"Entity address number","38"
"Entity postal code","8490"
"Entity city","Jabbeke"
"Entity country","België"
"General assembly date","2022-06-02"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","94354"
"492/3","129"
"454/9","8850"
"111","70000"
"13","2000"
"14","-171662"
"17","382503"
"22","211968"
"23","2076"
"24","2925"
"27","336596"
"28","212"
"75/76B","414"
"130/1","2000"
"41","94354"
"44","58060"
"45","10468"
"14P","-111566"
"8329","36254"
"22/27","553565"
"8199P","256715"
"10/49","659504"
"65","7256"
"21/28","553777"
"20/58","659504"
"10/11","70000"
"10/15","-99662"
"75","414"
"170/4","382503"
"8395P","212"
"450/3","1618"
"54/58","11373"
"630","9749"
"65/66B","7256"
"8329P","26505"
"9903","-60096"
"9900","-42128"
"9901","-53254"
"9906","-171662"
"9904","-60096"
"9905","-60096"
"42/48","376534"
"8279","9749"
"8395","212"
"440/4","58060"
"8169","333104"
"47/48","308006"
"172/3","382503"
"640/8","1377"
"29/58","105727"
"17/49","759166"
"8199","589819"
"1311","2000"
