
"Reference number","2024-00392320"
"Entity number","0441346139"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","B.S.M."
"Entity address street","Vanderborghtstraat"
"Entity address number","130"
"Entity address box","m/h"
"Entity postal code","1090"
"Entity city","Jette"
"Entity country","België"
"General assembly date","2024-08-27"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","292959.43"
"454/9","1697.79"
"1213","0.5"
"1212","1"
"10","331250"
"13","45575.92"
"14","893285.97"
"3","129907.51"
"1103","0.5"
"1102","1"
"22","450718.49"
"23","262636.98"
"24","7279.35"
"28","1028.75"
"75/76B","604.61"
"9087","0.5"
"130","33125"
"133","12450.92"
"1003","0.5"
"1002","1"
"130/1","33125"
"40","20756.22"
"41","272203.21"
"44","10907.46"
"45","3418.58"
"1022","21341.29"
"14P","963477.17"
"1013","1004"
"1012","1004"
"12112","1"
"8329","264992.67"
"12113","0.5"
"22/27","720634.82"
"1023","21341.29"
"8199P","971696.69"
"10/49","1321398.25"
"62","21341.29"
"65","81.36"
"21/28","721663.57"
"20/58","1321398.25"
"10/11","331250"
"10/15","1270111.89"
"75","604.61"
"1003P","0.2"
"1053","0.5"
"1052","1"
"8395P","1028.75"
"450/3","1720.79"
"54/58","171600.13"
"630","71638.62"
"65/66B","81.36"
"8329P","193354.05"
"1013P","340"
"9903","-70191.20"
"9900","30810.69"
"9901","-70714.45"
"9906","893285.97"
"9904","-70191.20"
"9905","-70191.20"
"42/48","51286.36"
"8279","71638.62"
"8395","1028.75"
"440/4","10907.46"
"8169","13930.80"
"47/48","36960.32"
"1023P","6617.13"
"640/8","8545.23"
"490/1","5267.61"
"30/36","129907.51"
"29/58","599734.68"
"17/49","51286.36"
"8199","985627.49"
"100","331250"
"1323","0.5"
"1322","1"
