
"Reference number","2022-20250851"
"Entity number","0407135031"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Paradiso Camping"
"Entity address street","Putsesteenweg"
"Entity address number","255"
"Entity postal code","2820"
"Entity city","Bonheiden"
"Entity country","België"
"General assembly date","2022-06-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","28136.65"
"492/3","33279.05"
"1341","1"
"454/9","9094.95"
"111","18592.02"
"1213","1"
"1211","1"
"13","154169.99"
"15","55250"
"17","46293.81"
"1103","1"
"1343","1"
"1101","1"
"22","7783.87"
"23","146940.35"
"24","21602.74"
"28","152.69"
"75/76B","4706.61"
"133","152310.79"
"6921","12860.38"
"1011","1612"
"1003","1.5"
"1002","0.7"
"1001","1"
"130/1","1859.2"
"40","18105.55"
"41","10031.1"
"44","17656.17"
"45","11846.07"
"1022","16967.66"
"1021","35475.83"
"1013","2383"
"1012","771"
"8329","934106.41"
"12111","1"
"12113","1"
"22/27","176326.96"
"1023","52443.49"
"8199P","1110433.37"
"62","52443.49"
"10/49","397805.54"
"65","4207.38"
"21/28","176479.65"
"20/58","397805.54"
"10/11","18592.02"
"10/15","228012.01"
"75","4706.61"
"170/4","46293.81"
"1003P","1.2"
"1053","1"
"1051","1"
"8395P","152.69"
"450/3","2751.12"
"54/58","188728.28"
"630","19668.52"
"65/66B","4207.38"
"691/2","12860.38"
"8329P","914437.89"
"1013P","1384"
"9903","18520.33"
"9900","104595.25"
"9901","18021.1"
"9906","12860.38"
"9904","12860.38"
"9905","12860.38"
"42/48","90220.67"
"8279","19668.52"
"2053","22.8"
"2052","4"
"2051","20"
"8395","152.69"
"440/4","17656.17"
"47/48","60718.43"
"1023P","27824.53"
"172/3","46293.81"
"640/8","14462.14"
"490/1","4460.96"
"3053","22.8"
"3052","4"
"3051","20"
"29/58","221325.89"
"17/49","169793.53"
"8199","1110433.37"
"1311","1859.2"
"67/77","5659.95"
