
"Reference number","2025-00471753"
"Entity number","0465960977"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","ARNOCAMPS"
"Entity address street","Rue de Bravy"
"Entity address number","SN"
"Entity postal code","6887"
"Entity city","Herbeumont"
"Entity country","Belgique"
"General assembly date","2025-08-27"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","84907.42"
"111","19200"
"13","83538.41"
"14","111911.58"
"15","50160.99"
"22","29754.17"
"23","44731.13"
"24","48671.19"
"28","495"
"75/76B","13652.66"
"133","81618.41"
"8319","0.01"
"130/1","1920"
"8129P","80609"
"40","27888.76"
"41","57018.66"
"44","27869.5"
"45","19509.88"
"14P","89314.25"
"8329","434572.33"
"22/27","123156.49"
"8199P","525238.32"
"10/49","312190.36"
"65","214.04"
"21/28","123651.49"
"20/58","312190.36"
"10/11","19200"
"10/15","264810.98"
"75","13652.66"
"8395P","495"
"450/3","19509.88"
"54/58","101017.20"
"630","37434.54"
"65/66B","214.04"
"753","13651.92"
"8129","80609"
"8059P","80609"
"8329P","397137.78"
"9903","31457.21"
"9900","65370.84"
"9901","18018.59"
"9906","111911.58"
"9904","22597.33"
"9905","22597.33"
"42/48","47379.38"
"8279","37434.54"
"8395","495"
"440/4","27869.50"
"8169","32490.50"
"8059","80609"
"640/8","9917.71"
"490/1","2614.25"
"29/58","188538.87"
"17/49","47379.38"
"8199","557728.82"
"1311","1920"
"67/77","8859.88"
