
"Reference number","2024-00259751"
"Entity number","0439692783"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Le Neutre"
"Entity address street","Antwerpselaan"
"Entity address number","46"
"Entity postal code","1000"
"Entity city","Brussel"
"Entity country","België"
"General assembly date","2024-06-24"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","96210.69"
"9500","78891.92"
"454/9","31426.34"
"110","18600"
"111","0"
"1213","1"
"1211","1"
"8525","0"
"13","0"
"14","-38622"
"3","3480.1"
"1103","2"
"1101","2"
"23","762.54"
"26","9558.59"
"28","2500"
"75/76B","4423.9"
"1011","1925"
"1003","2.1"
"1001","2.1"
"130/1","0"
"40","3043.5"
"41","93167.19"
"43","10098.67"
"44","77182.8"
"45","52173.24"
"1021","53294.52"
"14P","-5240.2"
"791/2","239.9"
"1013","1925"
"8329","243706.26"
"22/27","10321.13"
"1023","53294.52"
"12001","1"
"12003","1"
"8199P","254027.39"
"62","53294.52"
"10/49","119432.71"
"65","2702.44"
"21/28","12821.13"
"20/58","119432.71"
"10/11","18600"
"10/15","-20022"
"75","4423.9"
"8365","2170"
"1003P","2"
"1053","2"
"1052","0"
"1051","2"
"8395P","330"
"12101","1"
"12103","1"
"450/3","20746.9"
"54/58","6920.79"
"630","6880.71"
"65/66B","2702.44"
"8329P","236825.55"
"1013P","1833"
"9903","-33621.7"
"9900","38339.67"
"9901","-35343.16"
"9906","-38861.9"
"9904","-33621.7"
"9905","-33621.7"
"42/48","139454.71"
"76A","0"
"8279","6880.71"
"2053","1"
"2051","1"
"8395","2500"
"440/4","77182.8"
"1023P","46563.74"
"66A","0"
"640/8","13507.6"
"3053","1"
"3051","1"
"30/36","3480.1"
"29/58","106611.58"
"17/49","139454.71"
"8199","254027.39"
"430/8","10098.67"
"1311","0"
"1203","1"
"1323","2"
"1201","1"
"1321","2"
"67/77","0"
