
"Reference number","2023-00341193"
"Entity number","0444517247"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","LE CHALET"
"Entity address street","RUE DU CHALET"
"Entity address number","61"
"Entity postal code","6980"
"Entity city","La Roche-en-Ardenne"
"Entity country","Belgique"
"General assembly date","2023-06-02"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","16711.44"
"111","198314.82"
"13","1983.15"
"14","-98629.57"
"3","190"
"22","51884.07"
"23","569.89"
"24","7778.03"
"130/1","1983.15"
"40","7631.32"
"41","9080.12"
"44","3820.27"
"45","800.4"
"14P","-108405.96"
"8329","805599.67"
"22/27","60231.99"
"8199P","842543.26"
"10/49","106760.72"
"65","1453.37"
"21/28","60231.99"
"20/58","106760.72"
"10/11","198314.82"
"10/15","101668.4"
"450/3","800.4"
"54/58","27957.73"
"630","12176.52"
"65/66B","1453.37"
"8329P","793423.15"
"9903","9895.95"
"9900","33603.09"
"9901","11349.32"
"9906","-98629.57"
"9904","9776.39"
"9905","9776.39"
"42/48","5092.32"
"8279","12176.52"
"440/4","3820.27"
"8169","23288.4"
"47/48","471.65"
"640/8","10077.25"
"490/1","1669.56"
"30/36","190"
"29/58","46528.73"
"17/49","5092.32"
"8199","865831.66"
"1311","1983.15"
"67/77","119.56"
