
"Reference number","2022-20376635"
"Entity number","0444010570"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","CONCORDIA"
"Entity address street","LENTELAAN"
"Entity address number","14"
"Entity postal code","3600"
"Entity city","Genk"
"Entity country","België"
"General assembly date","2022-06-18"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","15599.97"
"9500","13970.95"
"111","12394.67"
"8525","870"
"13","1859.2"
"14","-4194.33"
"22","497.02"
"23","258.35"
"28","1056.3"
"75/76B","0.07"
"130/1","1859.2"
"41","15599.97"
"44","6035.97"
"45","7925.76"
"791/2","6631.39"
"8329","96913.82"
"22/27","755.37"
"8199P","97669.19"
"62","525.2"
"10/49","24021.27"
"65","434.81"
"21/28","1811.67"
"20/58","24021.27"
"10/11","12394.67"
"10/15","10059.54"
"75","0.07"
"8365","1400"
"8395P","526.3"
"450/3","7925.76"
"54/58","5505.49"
"630","165.97"
"65/66B","434.81"
"8329P","96747.85"
"9903","-6924.3"
"9900","15672.02"
"9901","-6489.56"
"9906","-10825.72"
"9904","-10825.72"
"9905","-10825.72"
"42/48","13961.73"
"8279","165.97"
"8395","1926.3"
"440/4","6035.97"
"640/8","21470.41"
"490/1","1104.14"
"29/58","22209.6"
"17/49","13961.73"
"8199","97669.19"
"1311","1859.2"
"8515","870"
"67/77","3901.42"
