
"Reference number","2023-00537875"
"Entity number","0427290443"
"Accounting period start date","2022-05-01"
"Accounting period end date","2023-04-30"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","E&F ROOSENS HOLIDAYS"
"Entity address street","Rue du Pont,Poupehan"
"Entity address number","1"
"Entity postal code","6830"
"Entity city","Bouillon"
"Entity country","Belgique"
"General assembly date","2023-10-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","2972.96"
"111","49578.7"
"13","1478.91"
"14","-366873.58"
"17","150647.62"
"22","204488.98"
"23","8258.76"
"24","7501.61"
"133","579.33"
"8309","6247.02"
"130/1","899.58"
"8129P","770.25"
"40","1749.59"
"41","1223.37"
"42","9032.42"
"44","2130.23"
"45","2088.09"
"46","5554.98"
"14P","-374152.77"
"8329","429084.87"
"22/27","220249.35"
"8199P","645171.94"
"10/49","234226.96"
"65","4706.74"
"21/28","220249.35"
"20/58","234226.96"
"10/11","49578.7"
"10/15","-315815.97"
"170/4","150647.62"
"450/3","2088.09"
"54/58","9025.94"
"630","23235.13"
"65/66B","4706.74"
"8129","770.25"
"8059P","770.25"
"8329P","412096.76"
"9903","7463.44"
"9900","40118.53"
"9901","12170.18"
"9906","-366873.58"
"9904","7279.19"
"9905","7279.19"
"42/48","399395.31"
"8279","23235.13"
"440/4","2130.23"
"8169","10409.3"
"47/48","380589.59"
"172/3","150647.62"
"8179","6247.02"
"8059","770.25"
"640/8","4713.22"
"490/1","1978.71"
"29/58","13977.61"
"17/49","550042.93"
"8199","649334.22"
"1311","899.58"
"67/77","184.25"
