
"Reference number","2023-00167709"
"Entity number","0457650255"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Camping San Lanaco"
"Entity address street","Lepelvormweg"
"Entity address number","47"
"Entity postal code","3620"
"Entity city","Lanaken"
"Entity country","België"
"General assembly date","2023-06-01"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","30530.94"
"110","1124999.99"
"111","0"
"13","802.33"
"14","-752557.86"
"17","648494.23"
"22","758245.23"
"23","147677.72"
"75/76B","80.07"
"133","802.33"
"130/1","0"
"40","13637.75"
"41","16893.19"
"42","21245.51"
"44","24464.19"
"45","3717.2"
"14P","-873831.63"
"8329","2251609.84"
"22/27","905922.95"
"8199P","3132999.88"
"62","2360.91"
"10/49","1121294.91"
"65","7162.12"
"21/28","905922.95"
"20/58","1121294.91"
"10/11","1124999.99"
"10/15","373244.46"
"75","80.07"
"170/4","178494.23"
"178/9","470000"
"450/3","3717.2"
"54/58","184841.02"
"630","93022.09"
"65/66B","7162.12"
"8329P","2158587.72"
"9903","121273.77"
"9900","234578.56"
"9901","128355.82"
"9906","-752557.86"
"9904","121273.77"
"9905","121273.77"
"42/48","99556.22"
"8279","93022.12"
"440/4","24464.19"
"8169","24532.91"
"47/48","50129.32"
"172/3","178494.23"
"640/8","10839.74"
"29/58","215371.96"
"17/49","748050.45"
"8199","3157532.79"
"1311","0"
"67/77","0"
