
"Reference number","2022-20105434"
"Entity number","0447728541"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Studio Parnasse"
"Entity address street","Parnassusstraat"
"Entity address number","34"
"Entity postal code","1050"
"Entity city","Ixelles"
"Entity country","België"
"General assembly date","2022-05-28"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","2280.11"
"492/3","4241.6"
"111","18592.01"
"13","33731.67"
"3","4680.8"
"22","6955.09"
"23","11047.05"
"24","1240.2"
"75/76B","2.92"
"133","31872.47"
"6921","6784.23"
"130/1","1859.2"
"41","2280.11"
"44","2000.65"
"45","1283.86"
"8329","134791.04"
"22/27","19242.34"
"8199P","144331.98"
"10/49","59849.79"
"65","104.07"
"21/28","19242.34"
"20/58","59849.79"
"10/11","18592.01"
"10/15","52323.68"
"75","2.92"
"450/3","1283.86"
"54/58","33048.89"
"630","7364.81"
"65/66B","104.07"
"691/2","6784.23"
"8329P","127426.23"
"9903","8068.09"
"9900","22689.05"
"9901","8169.24"
"9906","6784.23"
"9904","6784.23"
"9905","6784.23"
"42/48","3284.51"
"8279","7364.81"
"440/4","2000.65"
"8169","9701.4"
"640/8","7155"
"490/1","597.65"
"30/36","4680.8"
"29/58","40607.45"
"17/49","7526.11"
"8199","154033.38"
"1311","1859.2"
"67/77","1283.86"
