
"Reference number","2024-00299434"
"Entity number","0534838006"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Remain in Light"
"Entity address street","Houtemstraat"
"Entity address number","14"
"Entity postal code","8630"
"Entity city","Veurne"
"Entity country","België"
"General assembly date","2024-06-28"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","529.79"
"492/3","29.90"
"111","18550"
"14","-47869.69"
"24","14328.58"
"41","529.79"
"44","645.15"
"45","47.99"
"14P","-120191.15"
"8329","3848.14"
"22/27","14328.58"
"8199P","18176.72"
"10/49","15009.46"
"65","8.99"
"21/28","14328.58"
"20/58","15009.46"
"10/11","18550"
"10/15","-29319.69"
"450/3","47.99"
"54/58","151.09"
"630","3635.34"
"65/66B","8.99"
"8329P","212.80"
"9903","72369.45"
"9900","77210.70"
"9901","72378.44"
"9906","-47869.69"
"9904","72321.46"
"9905","72321.46"
"42/48","44299.25"
"76A","91239.42"
"8279","3635.34"
"440/4","645.15"
"47/48","43606.11"
"640/8","1196.92"
"29/58","680.88"
"17/49","44329.15"
"8199","18176.72"
"67/77","47.99"
