
"Reference number","2022-20073397"
"Entity number","0480248285"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","BOSCAMP"
"Entity address street","Ancienne Barrière"
"Entity address number","1"
"Entity postal code","4983"
"Entity city","Basse-Bodeux"
"Entity country","Belgique"
"General assembly date","2022-05-16"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","21966.09"
"492/3","7786.58"
"454/9","11462"
"111","60000"
"1213","4"
"1333","4.5"
"1212","9"
"1332","10"
"13","181431.71"
"17","125394.68"
"3","6193.75"
"1103","1"
"1101","1"
"22","5234.26"
"23","52555.58"
"24","35614.22"
"26","463099.09"
"12011","1"
"28","500"
"75/76B","128.42"
"133","175431.71"
"1113","5.5"
"1112","12"
"12013","2.5"
"12012","3"
"6921","94330.01"
"8309","38055.05"
"1011","1451"
"1003","3"
"1002","5.3"
"1001","0.7"
"130/1","6000"
"8129P","115270.43"
"40","15165.62"
"41","6800.47"
"42","14141.6"
"44","58908.54"
"45","27409.48"
"1022","50660.09"
"1021","24584.49"
"1013","4441"
"1012","2990"
"12112","9"
"8329","252211.57"
"12113","4"
"22/27","556503.15"
"1023","75244.58"
"8199P","685001.25"
"62","75244.58"
"10/49","704922.74"
"65","3798.98"
"21/28","557003.15"
"20/58","704922.74"
"10/11","60000"
"10/15","241431.71"
"75","128.42"
"170/4","125394.68"
"1003P","0.2"
"1053","6.5"
"1052","12"
"1051","1"
"8395P","500"
"450/3","15947.48"
"54/58","30702.6"
"630","63086.09"
"65/66B","3798.98"
"8129","115270.43"
"8059P","115270.43"
"691/2","94330.01"
"8329P","227180.53"
"1013P","152"
"9903","103876.15"
"9900","257198.82"
"9901","107546.71"
"9906","94330.01"
"9904","94330.01"
"9905","94330.01"
"42/48","330309.77"
"8279","63086.09"
"2053","17.8"
"2052","29"
"2051","6"
"8395","500"
"440/4","58908.54"
"8169","173379.08"
"47/48","229850.15"
"1023P","3393.21"
"172/3","125394.68"
"8179","49665.61"
"8059","115270.43"
"640/8","11321.44"
"490/1","89057.15"
"3053","12.2"
"3052","18"
"3051","5"
"30/36","6193.75"
"29/58","147919.59"
"17/49","463491.03"
"8199","808714.72"
"1311","6000"
"1203","2.5"
"1323","2"
"1202","3"
"1322","2"
"1201","1"
"1321","1"
"67/77","9546.14"
