
"Reference number","2024-00627807"
"Entity number","0647587341"
"Accounting period start date","2023-07-01"
"Accounting period end date","2024-06-30"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Dreef 18"
"Entity address street","Prinsendreef"
"Entity address number","18"
"Entity postal code","1860"
"Entity city","Meise"
"Entity country","België"
"General assembly date","2024-12-04"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","6728.83"
"492/3","2130.07"
"110","18600.00"
"14","-172229.91"
"17","211000"
"23","59074.86"
"75/76B","68.1"
"8319","-0.40"
"40","6478.83"
"41","250.00"
"44","12059.02"
"45","672.37"
"14P","-182050.96"
"8329","144524.71"
"22/27","59074.86"
"8199P","197444.74"
"10/49","82545.40"
"65","441.24"
"21/28","59074.86"
"20/58","82545.40"
"10/11","18600"
"10/15","-153629.91"
"75","68.10"
"178/9","211000.00"
"450/3","672.37"
"54/58","16741.71"
"630","19850.66"
"65/66B","441.24"
"8329P","124674.45"
"9903","9821.05"
"9900","30199.29"
"9901","10194.19"
"9906","-172229.91"
"9904","9821.05"
"9905","9821.05"
"42/48","23045.24"
"8279","19850.66"
"440/4","12059.02"
"8169","6154.83"
"47/48","10313.85"
"640/8","154.44"
"29/58","23470.54"
"17/49","236175.31"
"8199","203599.57"
