
"Reference number","2025-00006159"
"Entity number","0437605008"
"Accounting period start date","2023-07-01"
"Accounting period end date","2024-06-30"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","TERAGY"
"Entity address street","Chemin Barons de Rosée(Warnant)"
"Entity address number","3"
"Entity postal code","5537"
"Entity city","Anhée"
"Entity country","Belgique"
"General assembly date","2024-12-20"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","27716"
"492/3","3946"
"454/9","7517"
"111","230541"
"1213","0.6"
"1212","1"
"13","390884"
"14","116678"
"16","102277"
"17","108774"
"3","26897"
"1103","0.6"
"1102","1"
"1343","0.6"
"1342","1"
"22","841002"
"23","22400"
"24","128237"
"26","211322"
"28","42676"
"75/76B","2325"
"132","305214"
"6921","11791"
"8309","334"
"1003","0.9"
"1002","1.5"
"130/1","85670"
"40","27716"
"42","48210"
"44","49625"
"45","12417"
"46","116253"
"1022","28560"
"14P","116678"
"1013","812"
"1012","812"
"12112","1"
"8329","1928427"
"12113","0.6"
"22/27","1202961"
"168","102277"
"1023","28560"
"8199P","3086763"
"62","34320"
"10/49","1335605"
"65","2604"
"21/28","1245637"
"20/58","1335605"
"10/11","230541"
"10/15","738103"
"75","2325"
"170/4","108774"
"1003P","2"
"1053","0.6"
"1052","1"
"8395P","42676"
"450/3","4900"
"54/58","22250"
"630","120713"
"65/66B","2604"
"753","2325"
"691/2","11791"
"8329P","1808048"
"1013P","3140"
"9903","-10367"
"9900","175178"
"9901","-10088"
"9906","128469"
"9904","-10367"
"9905","11791"
"42/48","382505"
"8279","120713"
"8395","42676"
"440/4","49625"
"8169","46625"
"47/48","156000"
"789","23824"
"1023P","68548"
"8179","2000"
"640/8","30233"
"490/1","13105"
"3053","0.5"
"3052","1"
"30/36","26897"
"29/58","89968"
"689","1666"
"17/49","495225"
"8199","3131388"
"1311","23054"
"1319","62616"
"174/0","108774"
