
"Reference number","2025-00204833"
"Entity number","0501666182"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m140-f-p"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","PALAESTRA"
"Entity address street","Magdalenastraat"
"Entity address number","30"
"Entity postal code","8200"
"Entity city","Sint-Andries"
"Entity country","België"
"General assembly date","2025-06-16"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Vereniging zonder winstoogmerk"
