
"Reference number","2023-00505872"
"Entity number","0450758109"
"Accounting period start date","2022-04-01"
"Accounting period end date","2023-03-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","COTE COUR SRL"
"Entity address street","RUE DU PLATRE"
"Entity address number","1"
"Entity postal code","6940"
"Entity city","Durbuy"
"Entity country","Belgique"
"General assembly date","2023-10-25"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","28888.33"
"492/3","8307.88"
"454/9","13027"
"111","18592.01"
"1213","1.2"
"1212","2"
"13","776933.53"
"14","1344982.14"
"15","130751.67"
"16","157070.76"
"17","1423787"
"3","17090"
"1103","3.2"
"1102","2"
"1101","2"
"21","1875"
"22","5516265"
"23","167775.27"
"24","163976.53"
"26","10950.57"
"28","297.89"
"75/76B","52983.14"
"9087","4.6"
"132","438110.37"
"133","336963.96"
"8309","5354.95"
"1011","4059"
"1003","4.6"
"1002","3.3"
"1001","2.9"
"130/1","1859.2"
"8129P","24875"
"40","21326.2"
"41","7562.13"
"42","166375.14"
"44","41054.13"
"45","15258.45"
"1022","52102.4"
"1021","94385.42"
"14P","1301750.96"
"1013","6249"
"1012","2190"
"8329","3679167.91"
"22/27","5858967.37"
"168","157070.76"
"1023","146487.82"
"12001","2"
"12003","2"
"8199P","8558351.91"
"62","145434.79"
"10/49","6059214.42"
"65","38757.66"
"66","21330.36"
"21/28","5861140.26"
"20/58","6059214.42"
"10/11","18592.01"
"10/15","2271259.35"
"75","52983.14"
"76","129234.72"
"170/4","1423787"
"1003P","2"
"631/4","137.4"
"1053","3.2"
"1052","2"
"1051","2"
"8395P","297.89"
"8912","7905.79"
"8913","1415881.21"
"12103","1.2"
"12102","2"
"450/3","2231.45"
"54/58","131188.46"
"630","573883.98"
"65/66B","38757.66"
"753","52387.98"
"8129","26125"
"8059P","28000"
"8329P","3111888.87"
"1013P","2850"
"9903","124355.51"
"9900","891498.46"
"9901","110130.03"
"9906","1344982.14"
"9904","70388.87"
"9905","43231.18"
"42/48","2198789.43"
"76A","129234.72"
"91711","477500"
"8279","572633.99"
"2053","4.5"
"2052","1"
"2051","4"
"8395","297.89"
"440/4","41054.13"
"8169","995411.94"
"47/48","1976101.71"
"780","13670.88"
"789","18442.41"
"172/3","1423787"
"8179","15628.57"
"66A","21330.36"
"91611","1092464.66"
"8059","28000"
"640/8","40581.9"
"490/1","20907.37"
"3052","2"
"3051","4"
"680","15200.03"
"30/36","17090"
"29/58","198074.16"
"689","45600.1"
"8079","1250"
"17/49","3630884.31"
"8199","9538135.28"
"1311","1859.2"
"91621","377500"
"1203","2"
"1201","2"
"67/77","52437.49"
