
"Reference number","2022-20147690"
"Entity number","0456800714"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m04-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","J-Club"
"Entity address street","Blauwe Distelweg"
"Entity address number","2"
"Entity postal code","8660"
"Entity city","De Panne"
"Entity country","België"
"General assembly date","2022-03-21"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Vereniging zonder winstoogmerk"
"40/41","81489"
"1341","3"
"454/9","39066"
"1213","2"
"1211","2"
"13","212665"
"14","-155616"
"15","250000"
"17","188366"
"3","7276"
"1103","3"
"1343","3"
"1101","3"
"23","82340"
"24","15250"
"27","1944248"
"75/76B","39"
"9087","7.4"
"1011","9646"
"1003","7.4"
"1002","0.2"
"1001","7.3"
"40","76661"
"41","4828"
"42","17318"
"44","23799"
"45","39066"
"46","160778"
"48","1731992"
"1022","9114"
"1021","389038"
"14P","-175896"
"1013","9872"
"1012","226"
"8329","766211"
"22/27","2041838"
"1023","398152"
"12001","1"
"12003","1"
"8199P","2401801"
"62","398152"
"10/49","2468368"
"65","523"
"21/28","2041838"
"20/58","2468368"
"10/15","307049"
"75","39"
"170/4","188366"
"1003P","9.6"
"1053","3"
"1051","3"
"12101","2"
"8912","149092"
"8913","39274"
"12103","2"
"54/58","335564"
"630","39494"
"65/66B","523"
"8329P","726717"
"1013P","9299"
"9903","20286"
"9900","459052"
"9901","20770"
"9906","-155616"
"9904","20280"
"9905","20280"
"42/48","1972953"
"8279","39494"
"2053","38.7"
"2052","3"
"2051","36"
"440/4","23799"
"8169","406248"
"1023P","366735"
"172/3","188366"
"640/8","636"
"490/1","2201"
"3053","45.7"
"3052","3"
"3051","43"
"30/36","7276"
"29/58","426530"
"17/49","2161319"
"8199","2808049"
"1203","1"
"1201","1"
"67/77","6"
