
"Reference number","2023-00406295"
"Entity number","0536259154"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Ad Rem Invest"
"Entity address street","Ronse Baan"
"Entity address number","27"
"Entity postal code","9690"
"Entity city","Kluisbergen"
"Entity country","België"
"General assembly date","2023-06-13"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","9913.2"
"492/3","6947.46"
"111","180000"
"8455P","0"
"8525","0"
"13","18000"
"14","96518.45"
"17","995444.08"
"3","50484.74"
"22","1350900.77"
"23","18202.28"
"24","10945.56"
"28","25"
"8555","0"
"75/76B","0"
"694/7","800"
"130/1","18000"
"40","3854.33"
"41","6058.87"
"42","36530.92"
"44","69779.36"
"8455","0"
"14P","74741.91"
"8329","276646.67"
"22/27","1380048.61"
"8199P","1355974.96"
"10/49","1578772.84"
"8555P","0"
"65","19048.8"
"21/28","1380073.61"
"20/58","1578772.84"
"10/11","180000"
"10/15","294518.45"
"75","0"
"170/4","995444.08"
"8395P","25"
"54/58","138301.29"
"630","56267.91"
"65/66B","19048.8"
"8329P","220378.76"
"9903","22688.54"
"9900","100602.29"
"9901","41737.34"
"9906","97318.45"
"9904","22576.54"
"9905","22576.54"
"42/48","281862.85"
"8279","56267.91"
"8395","25"
"440/4","69779.36"
"8722","0"
"8169","300720.32"
"47/48","175552.57"
"172/3","933469.08"
"8525P","0"
"640/8","2597.04"
"30/36","50484.74"
"29/58","198699.23"
"17/49","1284254.39"
"8199","1656695.28"
"694","800"
"1311","18000"
"174/0","61975"
"67/77","112"
