
"Reference number","2025-00218165"
"Entity number","0471530361"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m02-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","HOTEL EXPLOITATIEMAATSCHAPPIJ DIEGEM"
"Entity address street","De Kleetlaan"
"Entity address number","14"
"Entity postal code","1831"
"Entity city","Diegem"
"Entity country","België"
"General assembly date","2025-06-24"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"1100/10","21.75"
"1213","279"
"1212","67"
"1211","235"
"10032P","272.7"
"5811","5"
"5812","326"
"5813","12287.19"
"3403","1.8"
"3","644692.81"
"3402","1"
"3401","1"
"5821","252"
"5822","3879"
"5823","22163.7"
"8053P","31808704.51"
"5831","264"
"5832","2945"
"5833","10701.55"
"5851","4"
"1011","650088"
"100P","52801163.84"
"8052P","37856.56"
"3423","116.9"
"1003","520.7"
"3422","6"
"1002","79.6"
"3421","114"
"1001","467.6"
"5841","6"
"5842","3674"
"10031P","237.9"
"5843","11295.71"
"10231P","13441676.14"
"2111","21"
"1022","2642730.96"
"1021","24083073.68"
"2103","120.2"
"2102","17"
"1013","718450"
"2101","114"
"1012","68362"
"5852","1881"
"5853","6342.74"
"10232P","12095131.83"
"1033","656809.32"
"2113","23.2"
"2112","3"
"1023","26725804.64"
"609","-77205.97"
"617","3704956.06"
"170/4","545539.69"
"1053","532"
"1052","81"
"1051","478"
"620","19514905.33"
"621","5218410.16"
"622","930727.66"
"623","1061761.49"
"8912","244728"
"8913","300811.69"
"630","2719003.86"
"65/66B","4713.37"
"10011","236.9"
"10012","230.7"
"640","1130642.51"
"10022","66.3"
"10021","13.3"
"650","1523.6"
"10231","14080021.08"
"10232","12645783.56"
"440/4","5440622.51"
"1023P","25536807.97"
"66A","10551.27"
"640/8","1402027.66"
"10211","13637878.84"
"10212","10445194.84"
"3053","118.7"
"3052","7"
"3051","115"
"10222","2200588.72"
"10221","442142.24"
"211","3827.24"
"212","0"
"285/8","15017.52"
"492/3","13987754.75"
"600/8","5774517.6"
"8303","85577.97"
"8302","227077.22"
"12131","2"
"75/76B","448038.15"
"12133","2"
"8321","7384704.6"
"8322","10290763.23"
"8325","306442.17"
"8323","12604409.27"
"8324","1196462.19"
"130/1","376609.29"
"12111","19"
"12113","19"
"8102","3515"
"9431","447699.01"
"12121","15"
"280","1780000"
"22/27","16600568.25"
"12123","16.4"
"12122","2"
"10/49","73503666.04"
"20/58","73503666.04"
"10/11","52801185.59"
"10/15","9419901.91"
"8123","31808704.51"
"8122","35022.67"
"631/4","-217423.38"
"8361","15.15"
"12101","199"
"285/8P","15017.52"
"12103","241.6"
"12102","65"
"54/58","49533107.83"
"1502","6.5"
"1501","56.7"
"8391","1780000"
"1512","12736"
"1511","111214"
"8166","1505347.64"
"8163","800232.3"
"8161","57983.32"
"8162","733010.7"
"1522","376960.64"
"1521","3327995.42"
"8172","237611.39"
"8173","85595.07"
"490/1","106908.54"
"8182","153930.38"
"8186","-163918.74"
"8183","9988.36"
"58132","3878.81"
"8192","17387188.75"
"58131","8408.38"
"8193","17484284.46"
"8191","9749866.14"
"8196","1756047.97"
"8194","1196462.19"
