
"Reference number","2025-00480406"
"Entity number","0461370107"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","De Beiaard"
"Entity address street","Markt"
"Entity address number","2"
"Entity postal code","8820"
"Entity city","Torhout"
"Entity country","België"
"General assembly date","2025-06-21"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","6229.52"
"492/3","765.49"
"454/9","17056.69"
"110","37184.03"
"13","55088.39"
"14","20768.97"
"17","251651.87"
"3","7256.41"
"1103","3"
"1101","3"
"22","246815.24"
"23","110980.76"
"24","52355.64"
"75/76B","54.5"
"133","55088.39"
"6921","11000"
"12021","1"
"1011","5925"
"1003","4"
"1002","0.1"
"1001","4"
"12023","1"
"8129P","56615.31"
"40","3942.31"
"41","2287.21"
"42","47285.4"
"44","33388.36"
"45","25770.67"
"1022","355.03"
"1021","161812.7"
"14P","20419.15"
"1013","5938"
"1012","13"
"8329","855188.03"
"22/27","410151.64"
"1023","162167.73"
"12001","2"
"12003","2"
"8199P","1250230.78"
"62","162167.73"
"10/49","475001.28"
"65","10525.46"
"21/28","410151.64"
"20/58","475001.28"
"10/11","37184.03"
"10/15","113041.39"
"75","54.5"
"170/4","251651.87"
"1003P","3.3"
"1053","3"
"1051","3"
"450/3","8713.98"
"54/58","42937.9"
"630","42625.62"
"65/66B","10525.46"
"8129","56615.31"
"8059P","56615.31"
"691/2","11000"
"8329P","812562.41"
"1013P","5173"
"9903","16260.65"
"9900","234828.76"
"9901","26731.61"
"9906","31768.97"
"9904","11349.82"
"9905","11349.82"
"42/48","109542.53"
"91711","47850"
"8279","42625.62"
"2053","16.1"
"2052","1"
"2051","16"
"440/4","33388.36"
"8169","15108.89"
"47/48","3098.1"
"1023P","129076.67"
"172/3","247811.56"
"91611","223125.62"
"8059","56615.31"
"640/8","3303.8"
"490/1","8425.81"
"3053","16.1"
"3052","1"
"3051","16"
"30/36","7256.41"
"29/58","64849.64"
"17/49","361959.89"
"8199","1265339.67"
"91631","341236.11"
"174/0","3840.31"
"91621","216130.79"
"1203","3"
"1323","3"
"1201","3"
"1321","3"
"67/77","4910.83"
