
"Reference number","2023-00333659"
"Entity number","0477155965"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","CAMPING LES 3 SOURCES"
"Entity address street","Rue de la Wiaule"
"Entity address number","20"
"Entity postal code","5555"
"Entity city","Bièvre"
"Entity country","Belgique"
"General assembly date","2023-06-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","230730.33"
"492/3","1083.33"
"454/9","3938.59"
"111","18600"
"13","57909.48"
"15","22372.59"
"16","8284.17"
"1103","1"
"1101","1"
"22","166407.54"
"23","5590.65"
"24","1845.38"
"12011","1"
"28","414.11"
"75/76B","6293.76"
"133","56049.48"
"12013","1"
"6921","26373.55"
"8309","8928.35"
"1011","1226"
"1003","1"
"1001","1"
"130/1","1860"
"8129P","13660"
"40","230482.98"
"41","247.35"
"44","182257.12"
"45","21234.82"
"1013","1226"
"8329","263968.45"
"22/27","173843.57"
"168","8284.17"
"1023","30562.28"
"8199P","446740.37"
"62","30562.28"
"10/49","421446.82"
"65","413.12"
"21/28","174257.68"
"20/58","421446.82"
"10/11","18600"
"10/15","98882.07"
"75","6293.76"
"1003P","1"
"1053","1"
"1051","1"
"8395P","414.11"
"450/3","17296.23"
"54/58","12105.93"
"630","15889.83"
"65/66B","413.12"
"753","6293.76"
"8129","13660"
"8059P","13660"
"691/2","26373.55"
"8329P","244568.07"
"1013P","252"
"9903","33644.40"
"9900","88332.23"
"9901","27763.76"
"9906","26373.55"
"9904","26373.55"
"9905","26373.55"
"42/48","313197.25"
"76A","4954"
"8279","28328.73"
"8395","414.11"
"440/4","182257.12"
"47/48","109705.31"
"780","2329.75"
"1023P","4933.84"
"8179","8928.35"
"66A","12438.90"
"8059","13660"
"640/8","1677.46"
"490/1","4352.88"
"29/58","247189.14"
"17/49","314280.58"
"8199","437812.02"
"1311","1860"
"1203","1"
"1323","1"
"1201","1"
"1321","1"
"67/77","9600.60"
